split,domain,sample_id,boundary_density,total_components,present_class_count,building_components,road_components,building_mean_component_area,road_mean_component_area,thin_class_components
Val,Rural,2547,0.00106248,5,4,0,0,0.0,0.0,0
Val,Rural,2548,0.00262087,6,3,0,0,0.0,0.0,0
Val,Rural,2549,0.00347715,7,4,0,0,0.0,0.0,0
Val,Rural,2550,0.01129777,91,7,7,1,11773.142857,29030.0,8
Val,Rural,2551,0.0052322,24,4,0,3,0.0,5691.0,3
Val,Rural,2552,0.00476205,25,4,0,0,0.0,0.0,0
Val,Rural,2553,0.0052995,33,4,0,1,0.0,13781.0,1
Val,Rural,2554,0.00261705,6,2,0,0,0.0,0.0,0
Val,Rural,2555,0.00506085,54,5,0,1,0.0,6139.0,1
Val,Rural,2556,0.00685121,43,3,38,0,3346.315789,0.0,38
Val,Rural,2557,0.00621258,35,4,25,1,3713.6,25612.0,26
Val,Rural,2558,0.00354445,9,4,0,0,0.0,0.0,0
Val,Rural,2559,0.00730847,37,6,7,2,1484.857143,15114.0,9
Val,Rural,2560,0.00914895,39,5,19,4,7018.315789,33529.25,23
Val,Rural,2561,0.00367333,44,6,0,2,0.0,12913.0,2
Val,Rural,2562,0.00048828,3,3,0,0,0.0,0.0,0
Val,Rural,2564,0.00412104,16,5,8,1,1840.375,10681.0,9
Val,Rural,2565,0.00227865,7,4,0,0,0.0,0.0,0
Val,Rural,2566,0.00205718,6,3,0,0,0.0,0.0,0
Val,Rural,2568,0.0041387,21,5,0,1,0.0,11096.0,1
Val,Rural,2569,0.01284709,100,5,21,2,25447.666667,36748.5,23
Val,Rural,2570,0.0013374,5,2,0,0,0.0,0.0,0
Val,Rural,2572,0.00611903,21,5,0,1,0.0,19640.0,1
Val,Rural,2574,0.00551667,25,4,0,1,0.0,19315.0,1
Val,Rural,2575,0.00649371,44,7,9,2,5969.111111,6841.0,11
Val,Rural,2576,0.01112785,45,6,2,1,1601.0,49456.0,3
Val,Rural,2578,0.00205336,10,3,0,0,0.0,0.0,0
Val,Rural,2579,0.007739,31,5,22,1,5221.409091,5595.0,23
Val,Rural,2580,0.00513244,66,5,0,1,0.0,7502.0,1
Val,Rural,2581,0.0047148,13,4,0,1,0.0,14411.0,1
Val,Rural,2582,0.0078168,20,4,0,0,0.0,0.0,0
Val,Rural,2583,0.00427521,23,5,0,2,0.0,33202.5,2
Val,Rural,2584,0.00412151,13,3,0,0,0.0,0.0,0
Val,Rural,2585,0.00861819,170,7,12,1,5209.0,122004.0,13
Val,Rural,2586,0.01152831,82,7,11,2,5296.545455,15309.5,13
Val,Rural,2587,0.00399264,17,3,0,0,0.0,0.0,0
Val,Rural,2588,0.00953938,53,6,36,1,3896.027778,32319.0,37
Val,Rural,2589,0.00336928,19,4,15,0,2506.266667,0.0,15
Val,Rural,2590,0.00321941,34,4,0,1,0.0,27421.0,1
Val,Rural,2591,0.00778291,178,6,10,2,6057.2,12305.5,12
Val,Rural,2592,0.00908547,51,5,24,1,14029.166667,30252.0,25
Val,Rural,2593,0.00494438,22,4,14,0,6830.071429,0.0,14
Val,Rural,2594,0.00906208,40,4,25,2,9571.56,25574.5,27
Val,Rural,2595,0.00689846,65,6,12,1,4312.583333,10287.0,13
Val,Rural,2596,0.002124,6,3,0,0,0.0,0.0,0
Val,Rural,2597,0.00646125,39,6,2,1,173.0,35922.0,3
Val,Rural,2599,0.00757814,44,7,4,1,43267.0,48662.0,5
Val,Rural,2600,0.00516538,90,6,7,2,6957.142857,3302.0,9
Val,Rural,2601,0.00236074,22,3,0,0,0.0,0.0,0
Val,Rural,2602,0.00425755,20,5,13,1,3656.384615,12294.0,14
Val,Rural,2603,0.00570807,22,5,9,1,2189.777778,18642.0,10
Val,Rural,2604,0.00855232,63,7,8,4,7228.625,3638.0,12
Val,Rural,2605,0.00529568,15,3,0,0,0.0,0.0,0
Val,Rural,2606,0.00130161,6,3,0,0,0.0,0.0,0
Val,Rural,2607,0.00360794,19,5,8,3,3461.0,3181.333333,11
Val,Rural,2608,0.00177509,6,3,0,0,0.0,0.0,0
Val,Rural,2609,0.00854755,48,5,18,2,3610.222222,13217.5,20
Val,Rural,2610,0.00479594,21,4,0,0,0.0,0.0,0
Val,Rural,2611,0.0004878,4,3,0,0,0.0,0.0,0
Val,Rural,2612,0.00646316,30,4,12,1,2589.583333,25792.0,13
Val,Rural,2613,0.00343229,31,4,1,0,539.0,0.0,1
Val,Rural,2614,0.00505703,29,6,1,2,333.0,5248.0,3
Val,Rural,2616,0.0042165,17,3,0,0,0.0,0.0,0
Val,Rural,2618,0.004227,21,5,8,0,3210.875,0.0,8
Val,Rural,2619,0.00706361,39,5,26,0,4114.038462,0.0,26
Val,Rural,2620,0.00254594,8,5,2,0,1281.0,0.0,2
Val,Rural,2622,0.00435301,18,6,0,1,0.0,2566.0,1
Val,Rural,2623,0.00451433,27,6,1,2,518.0,41740.5,3
Val,Rural,2624,0.00278984,14,3,11,1,5416.363636,8731.0,12
Val,Rural,2625,0.00674907,16,4,0,0,0.0,0.0,0
Val,Rural,2626,0.00426661,20,7,5,2,2533.6,677.0,7
Val,Rural,2627,0.01135934,136,6,18,4,8026.222222,26792.75,22
Val,Rural,2628,0.00991884,119,5,22,2,7488.727273,33625.0,24
Val,Rural,2629,0.00241563,10,5,1,1,903.0,4718.0,2
Val,Rural,2630,0.00129063,3,2,0,0,0.0,0.0,0
Val,Rural,2631,0.01444845,70,7,10,3,6714.7,43115.666667,13
Val,Rural,2632,0.01579015,103,7,24,2,9349.625,22982.5,26
Val,Rural,2633,0.00936755,75,5,17,1,7551.235294,5921.0,18
Val,Rural,2634,0.0066097,35,4,17,0,4500.764706,0.0,17
Val,Rural,2635,0.01246525,91,7,13,1,5036.307692,25961.0,14
Val,Rural,2636,0.0102224,34,4,29,1,13624.206897,62438.0,30
Val,Rural,2637,0.00273399,12,5,0,0,0.0,0.0,0
Val,Rural,2638,0.00133597,3,2,0,0,0.0,0.0,0
Val,Rural,2639,0.00359266,5,3,0,1,0.0,16532.0,1
Val,Rural,2640,0.00351725,13,4,0,0,0.0,0.0,0
Val,Rural,2642,0.00317645,18,5,0,1,0.0,10198.0,1
Val,Rural,2643,0.00265237,11,4,1,0,1724.0,0.0,1
Val,Rural,2644,0.00462841,24,4,0,1,0.0,78818.0,1
Val,Rural,2645,0.00217268,9,4,0,1,0.0,1991.0,1
Val,Rural,2646,0.00843681,78,5,0,1,0.0,31516.0,1
Val,Rural,2647,0.003144,5,2,0,0,0.0,0.0,0
Val,Rural,2648,0.00458736,27,5,20,0,2965.95,0.0,20
Val,Rural,2649,0.01025152,94,7,8,3,10494.0,90681.333333,11
Val,Rural,2650,0.00600352,19,7,1,1,946.0,2286.0,2
Val,Rural,2651,0.01001955,85,7,15,2,18811.0,22379.0,17
Val,Rural,2652,0.01149919,171,7,5,3,10330.2,46754.0,8
Val,Rural,2653,0.00264999,8,4,0,1,0.0,4242.0,1
Val,Rural,2654,0.01204045,48,6,27,3,12914.333333,11201.333333,30
Val,Rural,2655,0.00200372,6,3,0,3,0.0,8465.666667,3
Val,Rural,2656,0.00224905,9,4,0,3,0.0,9235.666667,3
Val,Rural,2657,0.00635338,16,7,1,2,14530.0,128804.0,3
Val,Rural,2658,0.00182234,9,3,0,0,0.0,0.0,0
Val,Rural,2659,0.00417927,24,4,1,0,46.0,0.0,1
Val,Rural,2660,0.00247577,7,2,0,0,0.0,0.0,0
Val,Rural,2661,0.00542312,19,4,0,1,0.0,12010.0,1
Val,Rural,2662,0.00513865,15,4,0,2,0.0,8275.0,2
Val,Rural,2663,0.01098848,60,5,25,2,18528.28,20735.0,27
Val,Rural,2664,0.00432532,37,4,0,2,0.0,31036.5,2
Val,Rural,2665,0.00824637,25,5,12,1,12936.75,103899.0,13
Val,Rural,2666,0.00744975,83,7,3,2,2610.0,48013.5,5
Val,Rural,2667,0.00085055,2,2,0,0,0.0,0.0,0
Val,Rural,2668,0.00062193,2,2,0,0,0.0,0.0,0
Val,Rural,2669,0.00183905,7,3,0,1,0.0,8952.0,1
Val,Rural,2670,0.00151782,4,4,0,0,0.0,0.0,0
Val,Rural,2671,0.00316643,9,4,0,1,0.0,7577.0,1
Val,Rural,2672,0.00644264,45,5,33,1,3345.424242,175.0,34
Val,Rural,2673,0.00245477,12,4,0,0,0.0,0.0,0
Val,Rural,2674,0.00744545,33,5,20,1,5205.45,6284.0,21
Val,Rural,2675,0.00793135,90,6,5,3,12152.6,16464.333333,8
Val,Rural,2676,0.00579398,35,5,9,0,2961.444444,0.0,9
Val,Rural,2677,0.00097656,3,2,0,0,0.0,0.0,0
Val,Rural,2678,0.00270679,12,4,7,2,2118.0,11164.0,9
Val,Rural,2679,0.00296023,38,5,0,1,0.0,8490.0,1
Val,Rural,2680,0.00589947,135,6,3,1,1464.666667,46897.0,4
Val,Rural,2681,0.00269676,11,5,2,1,2786.5,2908.0,3
Val,Rural,2683,0.00674907,75,7,4,2,8570.25,19976.0,6
Val,Rural,2684,0.00578682,33,5,15,2,6984.866667,1627.5,17
Val,Rural,2685,0.00360555,8,2,0,0,0.0,0.0,0
Val,Rural,2687,0.00453056,22,5,10,2,5200.2,13515.5,12
Val,Rural,2688,0.00769317,55,6,18,3,3478.111111,10437.666667,21
Val,Rural,2689,0.00371772,12,4,0,0,0.0,0.0,0
Val,Rural,2691,0.00375351,101,4,0,0,0.0,0.0,0
Val,Rural,2692,0.00502887,35,4,31,0,4248.193548,0.0,31
Val,Rural,2693,0.00370531,8,4,0,1,0.0,26488.0,1
Val,Rural,2694,0.00429096,18,5,0,1,0.0,17364.0,1
Val,Rural,2695,0.003533,10,4,0,0,0.0,0.0,0
Val,Rural,2696,0.01062286,104,7,16,1,6711.3125,10360.0,17
Val,Rural,2697,0.00558588,28,4,0,1,0.0,116217.0,1
Val,Rural,2698,0.01140755,85,7,16,2,10251.375,7506.0,18
Val,Rural,2699,0.00816475,32,5,22,1,8910.636364,21973.0,23
Val,Rural,2700,0.00269008,6,3,0,0,0.0,0.0,0
Val,Rural,2701,0.01102952,144,6,0,7,0.0,30481.714286,7
Val,Rural,2702,0.00403035,19,5,7,0,1746.571429,0.0,7
Val,Rural,2703,0.00194787,9,3,0,0,0.0,0.0,0
Val,Rural,2704,0.00706743,98,5,6,2,14081.333333,16141.0,8
Val,Rural,2705,0.00441076,23,5,6,0,1192.5,0.0,6
Val,Rural,2706,0.00548421,46,5,13,2,2208.769231,5698.0,15
Val,Rural,2707,0.0020357,5,3,0,1,0.0,15512.0,1
Val,Rural,2708,0.00787073,288,6,25,1,10278.68,14777.0,26
Val,Rural,2709,0.01174977,156,6,10,1,6310.0,171617.0,11
Val,Rural,2710,0.00664311,26,7,1,3,318.0,34283.666667,4
Val,Rural,2711,0.0068598,72,6,11,2,1519.0,14290.0,13
Val,Rural,2712,0.00474487,15,5,0,0,0.0,0.0,0
Val,Rural,2713,0.00372774,11,5,0,1,0.0,29366.0,1
Val,Rural,2714,0.00618251,16,5,0,1,0.0,10433.0,1
Val,Rural,2715,0.01368238,93,7,11,4,7607.272727,57729.75,15
Val,Rural,2716,0.00412151,21,5,0,1,0.0,7584.0,1
Val,Rural,2717,0.00724737,44,5,28,0,2542.892857,0.0,28
Val,Rural,2718,0.00510619,29,5,0,4,0.0,4051.75,4
Val,Rural,2719,0.01175121,196,6,37,1,3737.27027,58548.0,38
Val,Rural,2720,0.0018696,13,5,1,0,1874.0,0.0,1
Val,Rural,2721,0.00414442,48,6,6,2,4025.166667,43817.5,8
Val,Rural,2722,0.0036318,19,5,9,0,3594.888889,0.0,9
Val,Rural,2723,0.00644312,39,6,21,2,3623.666667,4209.0,23
Val,Rural,2724,0.00464082,30,4,15,2,4079.8,9359.0,17
Val,Rural,2725,0.00072646,6,4,0,0,0.0,0.0,0
Val,Rural,2726,0.00305474,11,4,0,2,0.0,2968.5,2
Val,Rural,2727,0.00546799,28,6,0,1,0.0,5163.0,1
Val,Rural,2728,0.00441076,13,5,0,2,0.0,22411.5,2
Val,Rural,2729,0.00309722,18,4,0,0,0.0,0.0,0
Val,Rural,2730,0.00785737,40,6,11,1,10412.363636,58576.0,12
Val,Rural,2731,0.00408667,19,5,10,1,3557.1,14851.0,11
Val,Rural,2732,0.00564507,33,5,18,0,1982.944444,0.0,18
Val,Rural,2733,0.00373251,32,5,25,2,3070.88,154.0,27
Val,Rural,2734,0.00478735,20,4,0,3,0.0,2275.0,3
Val,Rural,2735,0.01073407,55,6,15,1,7560.733333,49558.0,16
Val,Rural,2736,0.00356164,13,4,7,0,13183.571429,0.0,7
Val,Rural,2737,0.0054341,35,5,16,0,1413.1875,0.0,16
Val,Rural,2738,0.00295833,21,4,0,1,0.0,16063.0,1
Val,Rural,2739,0.00347859,10,3,0,0,0.0,0.0,0
Val,Rural,2740,0.00489856,31,4,22,1,2261.863636,28685.0,23
Val,Rural,2741,0.0030304,17,3,0,0,0.0,0.0,0
Val,Rural,2742,0.00333253,31,4,12,0,2558.166667,0.0,12
Val,Rural,2743,0.01019329,59,7,13,4,8849.538462,20592.5,17
Val,Rural,2745,0.00301131,9,5,1,0,3744.0,0.0,1
Val,Rural,2746,0.00046251,4,2,0,0,0.0,0.0,0
Val,Rural,2747,0.00231253,6,3,0,0,0.0,0.0,0
Val,Rural,2748,0.00670182,41,6,20,1,4442.15,13159.0,21
Val,Rural,2749,0.00195933,5,3,0,0,0.0,0.0,0
Val,Rural,2750,0.00322227,9,3,0,0,0.0,0.0,0
Val,Rural,2751,0.00488759,37,4,0,1,0.0,13703.0,1
Val,Rural,2752,0.00409526,16,4,0,1,0.0,2203.0,1
Val,Rural,2753,0.00642068,27,6,18,1,5031.722222,19878.0,19
Val,Rural,2754,0.00993316,47,6,13,2,10381.307692,11417.5,15
Val,Rural,2755,0.00457161,21,6,6,1,5557.666667,19135.0,7
Val,Rural,2756,0.00347811,29,4,23,0,2186.652174,0.0,23
Val,Rural,2757,0.00606652,14,4,0,2,0.0,5781.5,2
Val,Rural,2758,0.00380315,15,4,0,1,0.0,7927.0,1
Val,Rural,2759,0.00462841,39,4,17,1,5847.117647,20872.0,18
Val,Rural,2760,0.01143428,88,7,13,1,10149.615385,68959.0,14
Val,Rural,2761,0.00027922,2,2,0,0,0.0,0.0,0
Val,Rural,2762,0.00300749,16,3,0,0,0.0,0.0,0
Val,Rural,2763,0.00543458,35,4,0,0,0.0,0.0,0
Val,Rural,2764,0.00374731,12,6,2,0,6455.0,0.0,2
Val,Rural,2765,0.00854898,22,5,0,2,0.0,64550.0,2
Val,Rural,2766,0.00032123,6,5,0,0,0.0,0.0,0
Val,Rural,2767,0.01018183,74,7,16,5,5192.125,6601.8,21
Val,Rural,2768,0.0112677,59,7,20,1,6269.2,41088.0,21
Val,Rural,2769,0.00178798,7,4,0,0,0.0,0.0,0
Val,Rural,2770,0.01748171,143,6,35,1,7014.714286,105467.0,36
Val,Rural,2771,0.00054031,2,2,0,0,0.0,0.0,0
Val,Rural,2772,0.00461361,54,4,0,20,0.0,766.75,20
Val,Rural,2773,0.00534102,44,4,25,9,3795.48,2115.222222,34
Val,Rural,2774,0.00419454,15,4,6,0,3165.666667,0.0,6
Val,Rural,2775,0.00616103,24,6,6,1,3611.333333,16155.0,7
Val,Rural,2776,0.00421793,26,6,0,1,0.0,9035.0,1
Val,Rural,2777,0.0049105,28,6,2,1,961.5,21135.0,3
Val,Rural,2778,0.00718294,60,5,0,2,0.0,48517.5,2
Val,Rural,2779,0.00398501,13,3,0,0,0.0,0.0,0
Val,Rural,2780,0.00344136,11,7,1,1,2923.0,15993.0,2
Val,Rural,2781,0.00464607,13,4,2,0,441.5,0.0,2
Val,Rural,2782,0.00522504,20,5,0,1,0.0,11828.0,1
Val,Rural,2784,0.01001287,57,7,4,1,1019.25,9517.0,5
Val,Rural,2785,0.00257553,40,4,0,0,0.0,0.0,0
Val,Rural,2786,0.00841247,202,6,12,1,2326.166667,142330.0,13
Val,Rural,2787,0.00068445,2,2,0,0,0.0,0.0,0
Val,Rural,2788,0.00612141,29,6,2,2,2531.0,8111.5,4
Val,Rural,2789,0.00547658,41,5,24,1,2249.0,32289.0,25
Val,Rural,2790,0.00343992,9,4,0,1,0.0,804.0,1
Val,Rural,2791,0.00225908,8,3,0,0,0.0,0.0,0
Val,Rural,2792,0.00416208,15,5,2,1,1642.5,15001.0,3
Val,Rural,2793,0.00281704,9,5,0,1,0.0,16133.0,1
Val,Rural,2794,0.0,1,1,0,0,0.0,0.0,0
Val,Rural,2795,0.00054031,9,4,0,1,0.0,162.0,1
Val,Rural,2796,0.0054298,32,5,21,1,3381.142857,1428.0,22
Val,Rural,2797,0.00691899,37,6,12,1,2421.75,33006.0,13
Val,Rural,2798,0.00385088,22,5,14,1,2849.571429,6452.0,15
Val,Rural,2799,0.00273781,14,5,6,0,1920.166667,0.0,6
Val,Rural,2800,0.00221326,34,5,0,2,0.0,14223.0,2
Val,Rural,2801,0.0069672,84,7,8,1,5122.125,1947.0,9
Val,Rural,2802,0.00735572,116,7,5,1,14571.2,11741.0,6
Val,Rural,2803,0.00450717,53,4,0,0,0.0,0.0,0
Val,Rural,2804,0.00530141,20,5,0,1,0.0,15939.0,1
Val,Rural,2805,0.00447233,38,5,0,2,0.0,35774.0,2
Val,Rural,2806,0.00306715,8,4,0,0,0.0,0.0,0
Val,Rural,2807,0.0097284,47,3,41,0,5883.0,0.0,41
Val,Rural,2808,0.00395493,16,5,0,1,0.0,3219.0,1
Val,Rural,2810,0.00171161,4,3,0,0,0.0,0.0,0
Val,Rural,2811,0.00632284,22,5,9,4,17153.777778,13952.75,13
Val,Rural,2812,0.00419359,34,6,2,1,2592.0,1019.0,3
Val,Rural,2813,0.00412199,13,3,0,0,0.0,0.0,0
Val,Rural,2814,0.00799578,50,6,7,2,1778.142857,28025.0,9
Val,Rural,2815,0.00666888,95,6,4,1,7111.25,26479.0,5
Val,Rural,2816,0.00334781,13,5,0,2,0.0,365.5,2
Val,Rural,2817,0.00171209,7,3,0,0,0.0,0.0,0
Val,Rural,2818,0.00316309,6,3,0,0,0.0,0.0,0
Val,Rural,2819,0.00234833,21,4,2,1,1639.5,30801.0,3
Val,Rural,2820,0.0052952,29,6,1,1,2504.0,1797.0,2
Val,Rural,2821,0.01587224,145,6,27,4,8256.333333,19221.25,31
Val,Rural,2822,0.00866783,51,7,9,1,4700.111111,14730.0,10
Val,Rural,2823,0.00468044,19,5,7,1,3019.714286,22683.0,8
Val,Rural,2824,0.00302085,23,4,0,2,0.0,19989.5,2
Val,Rural,2825,0.00667175,39,6,18,1,20918.111111,188193.0,19
Val,Rural,2826,0.00134027,5,3,0,0,0.0,0.0,0
Val,Rural,2827,0.00442269,11,5,0,0,0.0,0.0,0
Val,Rural,2828,0.0079471,48,6,19,3,10314.631579,15572.333333,22
Val,Rural,2829,0.00620256,16,5,0,1,0.0,5620.0,1
Val,Rural,2830,0.00557777,16,5,0,1,0.0,15403.0,1
Val,Rural,2831,0.00279127,44,7,3,2,11955.666667,2710.0,5
Val,Rural,2832,0.0,1,1,0,0,0.0,0.0,0
Val,Rural,2833,0.00589135,24,5,0,1,0.0,55635.0,1
Val,Rural,2834,0.00192305,8,3,0,0,0.0,0.0,0
Val,Rural,2835,0.00343372,10,4,0,0,0.0,0.0,0
Val,Rural,2837,0.00399646,35,6,2,3,1126.0,5241.666667,5
Val,Rural,2838,0.00589231,18,4,0,0,0.0,0.0,0
Val,Rural,2839,0.001756,6,3,0,1,0.0,2341.0,1
Val,Rural,2841,0.00479928,12,4,0,2,0.0,40782.0,2
Val,Rural,2842,0.00124147,11,4,5,2,1692.8,3217.0,7
Val,Rural,2843,0.00141855,3,3,0,0,0.0,0.0,0
Val,Rural,2844,0.00553194,22,4,0,0,0.0,0.0,0
Val,Rural,2846,0.00480597,19,7,1,4,645.0,25258.5,5
Val,Rural,2847,0.0059472,25,7,8,2,1988.0,12629.0,10
Val,Rural,2848,0.0058799,27,4,0,1,0.0,21803.0,1
Val,Rural,2849,0.00651853,39,5,7,1,1698.428571,33017.0,8
Val,Rural,2850,0.01139991,102,7,14,3,10097.857143,18335.333333,17
Val,Rural,2851,0.00400123,10,5,0,1,0.0,10242.0,1
Val,Rural,2852,0.00810747,180,5,13,1,1683.076923,107132.0,14
Val,Rural,2853,0.00261658,24,4,0,0,0.0,0.0,0
Val,Rural,2854,0.00376306,9,3,0,0,0.0,0.0,0
Val,Rural,2855,0.00719964,18,6,0,1,0.0,15344.0,1
Val,Rural,2856,0.00052074,2,2,0,0,0.0,0.0,0
Val,Rural,2857,0.00087394,4,2,0,0,0.0,0.0,0
Val,Rural,2858,0.00303422,98,5,1,0,649.0,0.0,1
Val,Rural,2859,0.00352202,11,5,0,1,0.0,8212.0,1
Val,Rural,2860,0.00580783,46,6,29,1,3221.275862,25427.0,30
Val,Rural,2861,0.00480931,16,3,1,0,1401.0,0.0,1
Val,Rural,2862,0.0083361,29,6,11,2,6720.909091,2129.0,13
Val,Rural,2863,0.00376974,28,4,0,0,0.0,0.0,0
Val,Rural,2864,0.01012169,43,5,29,1,13297.413793,25954.0,30
Val,Rural,2865,0.00806929,34,4,22,0,6140.863636,0.0,22
Val,Rural,2866,0.00340413,22,4,15,0,3073.733333,0.0,15
Val,Rural,2867,0.00883679,74,6,12,1,9982.166667,13054.0,13
Val,Rural,2868,0.00423941,51,5,0,3,0.0,1484.333333,3
Val,Rural,2869,0.01053122,66,6,41,1,2986.829268,31886.0,42
Val,Rural,2871,0.00212352,6,3,0,0,0.0,0.0,0
Val,Rural,2872,0.00674191,41,5,0,1,0.0,30027.0,1
Val,Rural,2873,0.00594099,62,6,9,1,9061.0,23099.0,10
Val,Rural,2875,0.001777,5,3,0,0,0.0,0.0,0
Val,Rural,2876,0.00664502,37,7,4,1,2369.0,12686.0,5
Val,Rural,2877,0.00044962,3,2,0,0,0.0,0.0,0
Val,Rural,2878,0.00905206,23,6,0,4,0.0,39029.0,4
Val,Rural,2879,0.00347238,19,5,10,1,2868.4,2758.0,11
Val,Rural,2880,0.0033521,24,5,0,2,0.0,13622.0,2
Val,Rural,2881,0.00185146,7,4,0,1,0.0,1152.0,1
Val,Rural,2882,0.00425802,42,5,0,0,0.0,0.0,0
Val,Rural,2883,0.00552669,20,6,9,1,1903.333333,9128.0,10
Val,Rural,2884,0.00495202,23,5,1,1,2355.0,22219.0,2
Val,Rural,2885,0.0079514,34,7,2,2,323.0,2153.0,4
Val,Rural,2886,0.01040282,70,6,19,2,5832.947368,19973.0,21
Val,Rural,2887,0.00898332,55,5,26,1,3506.038462,20289.0,27
Val,Rural,2888,0.00149969,8,4,2,0,1662.5,0.0,2
Val,Rural,2889,0.00539878,22,6,6,2,6114.0,22144.0,8
Val,Rural,2890,0.00073982,3,2,0,0,0.0,0.0,0
Val,Rural,2893,0.00266144,26,4,0,1,0.0,8794.0,1
Val,Rural,2894,0.00716146,30,6,9,1,4227.0,21001.0,10
Val,Rural,2895,0.00085103,3,2,0,0,0.0,0.0,0
Val,Rural,2896,0.01224283,71,4,52,3,6707.346154,8199.666667,55
Val,Rural,2897,0.00651662,26,5,3,1,9695.333333,36127.0,4
Val,Rural,2898,0.00270631,7,2,0,0,0.0,0.0,0
Val,Rural,2899,0.0033774,31,2,30,0,2802.3,0.0,30
Val,Rural,2900,0.00499211,34,6,11,1,7687.181818,156817.0,12
Val,Rural,2901,0.0034299,10,3,0,0,0.0,0.0,0
Val,Rural,2902,0.00499211,10,5,0,0,0.0,0.0,0
Val,Rural,2903,0.00574625,18,6,1,1,326.0,94766.0,2
Val,Rural,2904,0.00413536,12,3,0,0,0.0,0.0,0
Val,Rural,2905,0.00371294,26,4,5,2,2811.8,18825.5,7
Val,Rural,2906,0.01003196,56,5,42,2,5460.619048,36875.5,44
Val,Rural,2907,0.00444799,16,5,3,1,3722.0,457.0,4
Val,Rural,2908,0.00116462,5,3,0,1,0.0,11843.0,1
Val,Rural,2909,0.00396066,8,5,0,1,0.0,7433.0,1
Val,Rural,2910,0.0031755,10,4,0,0,0.0,0.0,0
Val,Rural,2911,0.00442842,18,7,1,1,619.0,13112.0,2
Val,Rural,2912,0.0007045,2,2,0,0,0.0,0.0,0
Val,Rural,2913,0.00718962,39,5,29,1,4357.517241,28681.0,30
Val,Rural,2914,0.00728365,37,6,4,2,1190.25,11692.0,6
Val,Rural,2915,0.00841008,98,6,9,1,1985.111111,49598.0,10
Val,Rural,2916,0.0010262,3,2,0,0,0.0,0.0,0
Val,Rural,2917,0.00172641,14,4,0,1,0.0,7676.0,1
Val,Rural,2919,0.00985631,66,6,19,2,6289.315789,23301.5,21
Val,Rural,2920,0.00271108,12,5,4,1,12707.5,3513.0,5
Val,Rural,2921,0.00190969,5,3,0,1,0.0,22456.0,1
Val,Rural,2922,0.00481933,24,6,8,1,8830.25,5845.0,9
Val,Rural,2923,0.00883059,39,7,9,4,12775.666667,31919.0,13
Val,Rural,2924,0.00710466,69,6,10,2,7695.5,15007.0,12
Val,Rural,2925,0.00954559,62,6,1,2,6289.0,31942.0,3
Val,Rural,2926,0.00346999,15,5,6,2,1815.333333,5405.0,8
Val,Rural,2927,0.00211923,5,3,0,1,0.0,9793.0,1
Val,Rural,2928,0.01172209,120,7,6,1,6760.166667,45695.0,7
Val,Rural,2929,0.00155505,71,4,0,1,0.0,8197.0,1
Val,Rural,2930,0.00147105,8,3,0,0,0.0,0.0,0
Val,Rural,2931,0.00557061,59,7,2,1,241.5,6957.0,3
Val,Rural,2932,0.00273877,66,5,0,1,0.0,4199.0,1
Val,Rural,2933,0.00888786,65,6,33,1,4092.727273,16729.0,34
Val,Rural,2934,0.00400028,9,3,0,0,0.0,0.0,0
Val,Rural,2935,0.00121999,4,3,0,0,0.0,0.0,0
Val,Rural,2936,0.00411054,10,5,3,1,11770.666667,21924.0,4
Val,Rural,2937,0.00462936,13,5,1,1,52.0,14558.0,2
Val,Rural,2938,0.00634718,83,6,5,1,4403.6,52281.0,6
Val,Rural,2939,0.00209918,9,4,0,0,0.0,0.0,0
Val,Rural,2940,0.00334876,12,4,0,0,0.0,0.0,0
Val,Rural,2941,0.00286859,15,3,0,0,0.0,0.0,0
Val,Rural,2942,0.00253305,13,4,0,0,0.0,0.0,0
Val,Rural,2943,0.00340174,8,4,0,0,0.0,0.0,0
Val,Rural,2944,0.00399694,16,4,0,1,0.0,2839.0,1
Val,Rural,2945,0.01448377,162,6,36,2,7128.138889,42829.0,38
Val,Rural,2946,0.00539353,29,6,4,2,14748.25,2845.0,6
Val,Rural,2947,0.00394873,8,3,0,0,0.0,0.0,0
Val,Rural,2948,0.00893941,62,6,12,5,8524.583333,15554.6,17
Val,Rural,2949,0.0078798,37,6,0,1,0.0,10469.0,1
Val,Rural,2950,0.00922866,69,7,8,2,6783.0,3095.5,10
Val,Rural,2951,0.00489665,40,4,0,0,0.0,0.0,0
Val,Rural,2952,0.00612141,34,5,25,2,3537.04,9725.0,27
Val,Rural,2953,0.00281561,7,3,0,0,0.0,0.0,0
Val,Rural,2954,0.00411722,30,6,0,1,0.0,109438.0,1
Val,Rural,2955,0.00330103,41,4,3,3,1839.0,3637.666667,6
Val,Rural,2956,0.00100997,6,4,0,0,0.0,0.0,0
Val,Rural,2957,0.00915372,45,5,19,2,10258.842105,42927.5,21
Val,Rural,2958,0.00284711,7,5,0,1,0.0,21987.0,1
Val,Rural,2959,0.00472053,17,6,0,1,0.0,3476.0,1
Val,Rural,2960,0.01055461,61,5,51,1,4643.568627,19937.0,52
Val,Rural,2961,0.00087681,3,2,0,0,0.0,0.0,0
Val,Rural,2962,0.00586415,59,7,11,1,3775.909091,4712.0,12
Val,Rural,2963,0.01013458,96,6,21,3,5777.52381,15091.0,24
Val,Rural,2964,0.00196553,9,4,0,0,0.0,0.0,0
