split,domain,sample_id,class_id,class_name,pixel_count,pixel_ratio
Train,Rural,5,4,water,128445,0.1224947
Train,Rural,5,6,forest,55963,0.05337048
Train,Rural,5,7,agriculture,652843,0.6225996
Train,Rural,50,1,background,70227,0.06697369
Train,Rural,50,2,building,46713,0.04454899
Train,Rural,50,3,road,12958,0.01235771
Train,Rural,50,4,water,22184,0.02115631
Train,Rural,50,5,barren,54,5.15e-05
Train,Rural,50,6,forest,524551,0.50025082
Train,Rural,50,7,agriculture,371889,0.35466099
Train,Rural,500,1,background,94614,0.09023094
Train,Rural,500,2,building,300,0.0002861
Train,Rural,500,3,road,3574,0.00340843
Train,Rural,500,4,water,99283,0.09468365
Train,Rural,500,6,forest,26950,0.02570152
Train,Rural,500,7,agriculture,823855,0.78568935
Train,Rural,501,1,background,297773,0.28397846
Train,Rural,501,2,building,33653,0.032094
Train,Rural,501,3,road,2899,0.0027647
Train,Rural,501,4,water,71614,0.06829643
Train,Rural,501,7,agriculture,642637,0.6128664
Train,Rural,502,1,background,223180,0.21284103
Train,Rural,502,2,building,16097,0.0153513
Train,Rural,502,3,road,18092,0.01725388
Train,Rural,502,4,water,193107,0.18416119
Train,Rural,502,6,forest,176073,0.1679163
Train,Rural,502,7,agriculture,422027,0.40247631
Train,Rural,503,1,background,2061,0.00196552
Train,Rural,503,3,road,5485,0.0052309
Train,Rural,503,4,water,6522,0.00621986
Train,Rural,503,6,forest,688899,0.65698528
Train,Rural,503,7,agriculture,345609,0.32959843
Train,Rural,504,1,background,757407,0.7223196
Train,Rural,504,2,building,28191,0.02688503
Train,Rural,504,3,road,104301,0.09946918
Train,Rural,504,6,forest,158677,0.15132618
Train,Rural,505,1,background,230349,0.21967793
Train,Rural,505,4,water,817234,0.77937508
Train,Rural,505,6,forest,993,0.000947
Train,Rural,506,1,background,335223,0.31969357
Train,Rural,506,2,building,17840,0.01701355
Train,Rural,506,3,road,25419,0.02424145
Train,Rural,506,4,water,79414,0.07573509
Train,Rural,506,7,agriculture,590680,0.56331635
Train,Rural,507,1,background,404207,0.38548183
Train,Rural,507,3,road,56434,0.05381966
Train,Rural,507,4,water,137224,0.130867
Train,Rural,507,6,forest,314032,0.29948425
Train,Rural,507,7,agriculture,136679,0.13034725
Train,Rural,508,1,background,9073,0.00865269
Train,Rural,508,6,forest,1039503,0.99134731
Train,Rural,509,1,background,133414,0.12723351
Train,Rural,509,3,road,30207,0.02880764
Train,Rural,509,4,water,127794,0.12187386
Train,Rural,509,6,forest,541,0.00051594
Train,Rural,509,7,agriculture,756620,0.72156906
Train,Rural,51,1,background,3005,0.00286579
Train,Rural,51,5,barren,1068,0.00101852
Train,Rural,51,6,forest,1044503,0.99611568
Train,Rural,510,1,background,248337,0.23683262
Train,Rural,510,2,building,12522,0.01194191
Train,Rural,510,3,road,7278,0.00694084
Train,Rural,510,4,water,122914,0.11721992
Train,Rural,510,6,forest,63009,0.06009007
Train,Rural,510,7,agriculture,594516,0.56697464
Train,Rural,511,1,background,306644,0.29243851
Train,Rural,511,3,road,71844,0.06851578
Train,Rural,511,4,water,146279,0.13950253
Train,Rural,511,6,forest,495575,0.47261715
Train,Rural,511,7,agriculture,28234,0.02692604
Train,Rural,512,1,background,166543,0.15882778
Train,Rural,512,3,road,11453,0.01092243
Train,Rural,512,4,water,35144,0.03351593
Train,Rural,512,7,agriculture,835436,0.79673386
Train,Rural,513,1,background,4657,0.00444126
Train,Rural,513,3,road,13549,0.01292133
Train,Rural,513,4,water,112300,0.10709763
Train,Rural,513,7,agriculture,918070,0.87553978
Train,Rural,514,1,background,363070,0.34625053
Train,Rural,514,2,building,88223,0.08413601
Train,Rural,514,3,road,41192,0.03928375
Train,Rural,514,4,water,210142,0.20040703
Train,Rural,514,6,forest,31502,0.03004265
Train,Rural,514,7,agriculture,314447,0.29988003
Train,Rural,515,1,background,155540,0.1483345
Train,Rural,515,2,building,12723,0.0121336
Train,Rural,515,3,road,16093,0.01534748
Train,Rural,515,4,water,161407,0.15392971
Train,Rural,515,5,barren,176683,0.16849804
Train,Rural,515,6,forest,186798,0.17814445
Train,Rural,515,7,agriculture,339332,0.32361221
Train,Rural,516,1,background,72644,0.06927872
Train,Rural,516,6,forest,975932,0.93072128
Train,Rural,517,1,background,148384,0.14151001
Train,Rural,517,6,forest,215604,0.205616
Train,Rural,517,7,agriculture,684588,0.65287399
Train,Rural,518,1,background,166803,0.15907574
Train,Rural,518,2,building,29881,0.02849674
Train,Rural,518,6,forest,851892,0.81242752
Train,Rural,519,1,background,235683,0.22476482
Train,Rural,519,2,building,4174,0.00398064
Train,Rural,519,3,road,991,0.00094509
Train,Rural,519,4,water,105611,0.1007185
Train,Rural,519,6,forest,98677,0.09410572
Train,Rural,519,7,agriculture,603440,0.57548523
Train,Rural,52,1,background,322940,0.30797958
Train,Rural,52,2,building,37020,0.03530502
Train,Rural,52,3,road,6532,0.0062294
Train,Rural,52,4,water,9295,0.0088644
Train,Rural,52,6,forest,24788,0.02363968
Train,Rural,52,7,agriculture,648001,0.61798191
Train,Rural,520,0,no-data,291551,0.2780447
Train,Rural,520,1,background,18036,0.01720047
Train,Rural,520,2,building,1383,0.00131893
Train,Rural,520,3,road,15641,0.01491642
Train,Rural,520,4,water,58446,0.05573845
Train,Rural,520,5,barren,2680,0.00255585
Train,Rural,520,6,forest,540355,0.51532269
Train,Rural,520,7,agriculture,120484,0.1149025
Train,Rural,521,1,background,24629,0.02348804
Train,Rural,521,2,building,735,0.00070095
Train,Rural,521,3,road,58311,0.0556097
Train,Rural,521,4,water,20198,0.01926231
Train,Rural,521,7,agriculture,944703,0.90093899
Train,Rural,522,1,background,533568,0.5088501
Train,Rural,522,2,building,7705,0.00734806
Train,Rural,522,4,water,350536,0.33429718
Train,Rural,522,6,forest,152418,0.14535713
Train,Rural,522,7,agriculture,4349,0.00414753
Train,Rural,523,0,no-data,12341,0.01176929
Train,Rural,523,1,background,110095,0.10499477
Train,Rural,523,4,water,76246,0.07271385
Train,Rural,523,6,forest,416504,0.39720917
Train,Rural,523,7,agriculture,433390,0.41331291
Train,Rural,524,1,background,5540,0.00528336
Train,Rural,524,4,water,22212,0.02118301
Train,Rural,524,6,forest,555113,0.52939701
Train,Rural,524,7,agriculture,465711,0.44413662
Train,Rural,525,1,background,82522,0.07869911
Train,Rural,525,2,building,4178,0.00398445
Train,Rural,525,4,water,38800,0.03700256
Train,Rural,525,6,forest,22955,0.02189159
Train,Rural,525,7,agriculture,900121,0.85842228
Train,Rural,526,1,background,62606,0.05970573
Train,Rural,526,2,building,5275,0.00503063
Train,Rural,526,3,road,38896,0.03709412
Train,Rural,526,4,water,2327,0.0022192
Train,Rural,526,5,barren,179059,0.17076397
Train,Rural,526,6,forest,754133,0.71919727
Train,Rural,526,7,agriculture,6280,0.00598907
Train,Rural,527,1,background,21579,0.02057934
Train,Rural,527,2,building,1067,0.00101757
Train,Rural,527,3,road,7153,0.00682163
Train,Rural,527,4,water,106319,0.1013937
Train,Rural,527,7,agriculture,912458,0.87018776
Train,Rural,528,0,no-data,399865,0.38134098
Train,Rural,528,1,background,237428,0.22642899
Train,Rural,528,4,water,45315,0.04321575
Train,Rural,528,5,barren,95,9.06e-05
Train,Rural,528,6,forest,365873,0.34892368
Train,Rural,529,1,background,203466,0.1940403
Train,Rural,529,3,road,4588,0.00437546
Train,Rural,529,4,water,167203,0.15945721
Train,Rural,529,5,barren,295787,0.28208447
Train,Rural,529,6,forest,81539,0.07776165
Train,Rural,529,7,agriculture,295993,0.28228092
Train,Rural,53,1,background,129439,0.12344265
Train,Rural,53,2,building,1468,0.00139999
Train,Rural,53,3,road,1162,0.00110817
Train,Rural,53,4,water,519198,0.4951458
Train,Rural,53,6,forest,20411,0.01946545
Train,Rural,53,7,agriculture,376898,0.35943794
Train,Rural,530,1,background,241935,0.2307272
Train,Rural,530,2,building,15907,0.0151701
Train,Rural,530,3,road,20659,0.01970196
Train,Rural,530,4,water,116196,0.11081314
Train,Rural,530,5,barren,150773,0.14378834
Train,Rural,530,6,forest,470602,0.44880104
Train,Rural,530,7,agriculture,32504,0.03099823
Train,Rural,531,1,background,142409,0.13581181
Train,Rural,531,2,building,10381,0.00990009
Train,Rural,531,3,road,32431,0.03092861
Train,Rural,531,4,water,236256,0.22531128
Train,Rural,531,5,barren,136,0.0001297
Train,Rural,531,7,agriculture,626963,0.59791851
Train,Rural,532,1,background,279521,0.266572
Train,Rural,532,2,building,8883,0.00847149
Train,Rural,532,3,road,28727,0.0273962
Train,Rural,532,4,water,60725,0.05791187
Train,Rural,532,7,agriculture,670720,0.63964844
Train,Rural,533,1,background,143139,0.13650799
Train,Rural,533,2,building,22857,0.02179813
Train,Rural,533,3,road,35142,0.03351402
Train,Rural,533,4,water,123992,0.11824799
Train,Rural,533,5,barren,19203,0.01831341
Train,Rural,533,7,agriculture,704243,0.67161846
Train,Rural,534,4,water,1048576,1.0
Train,Rural,535,4,water,70176,0.06692505
Train,Rural,535,6,forest,103214,0.09843254
Train,Rural,535,7,agriculture,875186,0.83464241
Train,Rural,536,1,background,828897,0.79049778
Train,Rural,536,2,building,72234,0.06888771
Train,Rural,536,4,water,11440,0.01091003
Train,Rural,536,5,barren,33895,0.03232479
Train,Rural,536,6,forest,102110,0.09737968
Train,Rural,537,6,forest,1048576,1.0
Train,Rural,538,0,no-data,62324,0.0594368
Train,Rural,538,1,background,482800,0.46043396
Train,Rural,538,2,building,12999,0.01239681
Train,Rural,538,3,road,37443,0.03570843
Train,Rural,538,4,water,145079,0.13835812
Train,Rural,538,5,barren,5645,0.00538349
Train,Rural,538,6,forest,151143,0.1441412
Train,Rural,538,7,agriculture,151143,0.1441412
Train,Rural,539,1,background,146475,0.13968945
Train,Rural,539,2,building,4041,0.0038538
Train,Rural,539,3,road,30700,0.0292778
Train,Rural,539,4,water,64028,0.06106186
Train,Rural,539,5,barren,90572,0.08637619
Train,Rural,539,6,forest,12113,0.01155186
Train,Rural,539,7,agriculture,700647,0.66818905
Train,Rural,54,1,background,378117,0.36060047
Train,Rural,54,2,building,47497,0.04529667
Train,Rural,54,3,road,9843,0.00938702
Train,Rural,54,4,water,66645,0.06355762
Train,Rural,54,7,agriculture,546474,0.52115822
Train,Rural,540,1,background,311689,0.29724979
Train,Rural,540,2,building,13915,0.01327038
Train,Rural,540,3,road,17660,0.01684189
Train,Rural,540,4,water,52446,0.0500164
Train,Rural,540,5,barren,337151,0.32153225
Train,Rural,540,6,forest,8993,0.00857639
Train,Rural,540,7,agriculture,306722,0.29251289
Train,Rural,541,1,background,41687,0.03975582
Train,Rural,541,3,road,22905,0.02184391
Train,Rural,541,4,water,89428,0.08528519
Train,Rural,541,5,barren,6925,0.00660419
Train,Rural,541,6,forest,7724,0.00736618
Train,Rural,541,7,agriculture,879907,0.83914471
Train,Rural,542,1,background,123127,0.11742306
Train,Rural,542,2,building,314877,0.30029011
Train,Rural,542,3,road,40273,0.03840733
Train,Rural,542,4,water,123298,0.11758614
Train,Rural,542,6,forest,22872,0.02181244
Train,Rural,542,7,agriculture,424129,0.40448093
Train,Rural,543,1,background,166487,0.15877438
Train,Rural,543,2,building,43014,0.04102135
Train,Rural,543,3,road,32537,0.0310297
Train,Rural,543,4,water,231896,0.22115326
Train,Rural,543,6,forest,112079,0.10688686
Train,Rural,543,7,agriculture,462563,0.44113445
Train,Rural,544,1,background,96172,0.09171677
Train,Rural,544,2,building,296,0.00028229
Train,Rural,544,3,road,16343,0.0155859
Train,Rural,544,4,water,31710,0.03024101
Train,Rural,544,7,agriculture,904055,0.86217403
Train,Rural,545,1,background,208174,0.1985302
Train,Rural,545,2,building,194919,0.18588924
Train,Rural,545,3,road,123835,0.11809826
Train,Rural,545,4,water,75063,0.07158566
Train,Rural,545,6,forest,170490,0.16259193
Train,Rural,545,7,agriculture,276095,0.26330471
Train,Rural,546,1,background,287206,0.27390099
Train,Rural,546,2,building,19348,0.01845169
Train,Rural,546,4,water,111779,0.10660076
Train,Rural,546,5,barren,57980,0.05529404
Train,Rural,546,7,agriculture,572263,0.54575253
Train,Rural,547,1,background,478828,0.45664597
Train,Rural,547,3,road,64927,0.06191921
Train,Rural,547,4,water,4303,0.00410366
Train,Rural,547,6,forest,384208,0.3664093
Train,Rural,547,7,agriculture,116310,0.11092186
Train,Rural,548,1,background,172643,0.1646452
Train,Rural,548,2,building,29280,0.02792358
Train,Rural,548,3,road,11640,0.01110077
Train,Rural,548,4,water,88280,0.08419037
Train,Rural,548,6,forest,22984,0.02191925
Train,Rural,548,7,agriculture,723749,0.69022083
Train,Rural,549,1,background,210487,0.20073605
Train,Rural,549,2,building,9306,0.00887489
Train,Rural,549,3,road,30760,0.02933502
Train,Rural,549,4,water,502532,0.47925186
Train,Rural,549,5,barren,7390,0.00704765
Train,Rural,549,6,forest,4399,0.00419521
Train,Rural,549,7,agriculture,283702,0.27055931
Train,Rural,55,1,background,7329,0.00698948
Train,Rural,55,4,water,13849,0.01320744
Train,Rural,55,5,barren,336563,0.32097149
Train,Rural,55,6,forest,666929,0.63603306
Train,Rural,55,7,agriculture,23906,0.02279854
Train,Rural,550,0,no-data,173986,0.16592598
Train,Rural,550,1,background,114793,0.10947514
Train,Rural,550,3,road,18887,0.01801205
Train,Rural,550,4,water,229070,0.21845818
Train,Rural,550,7,agriculture,511840,0.48812866
Train,Rural,551,1,background,207253,0.19765186
Train,Rural,551,4,water,48684,0.04642868
Train,Rural,551,6,forest,625977,0.59697819
Train,Rural,551,7,agriculture,166662,0.15894127
Train,Rural,552,1,background,10484,0.00999832
Train,Rural,552,2,building,169,0.00016117
Train,Rural,552,3,road,1044,0.00099564
Train,Rural,552,4,water,54792,0.05225372
Train,Rural,552,5,barren,28428,0.02711105
Train,Rural,552,6,forest,933375,0.89013577
Train,Rural,552,7,agriculture,20284,0.01934433
Train,Rural,553,1,background,14003,0.0133543
Train,Rural,553,3,road,13137,0.01252842
Train,Rural,553,4,water,77154,0.07357979
Train,Rural,553,6,forest,321225,0.30634403
Train,Rural,553,7,agriculture,623057,0.59419346
Train,Rural,554,1,background,296452,0.28271866
Train,Rural,554,2,building,5736,0.00547028
Train,Rural,554,3,road,28804,0.02746964
Train,Rural,554,4,water,36364,0.03467941
Train,Rural,554,5,barren,34183,0.03259945
Train,Rural,554,6,forest,116621,0.11121845
Train,Rural,554,7,agriculture,530416,0.50584412
Train,Rural,555,1,background,20650,0.01969337
Train,Rural,555,3,road,9296,0.00886536
Train,Rural,555,4,water,35031,0.03340816
Train,Rural,555,5,barren,3021,0.00288105
Train,Rural,555,6,forest,966139,0.92138195
Train,Rural,555,7,agriculture,14439,0.0137701
Train,Rural,556,0,no-data,145422,0.13868523
Train,Rural,556,1,background,75848,0.07233429
Train,Rural,556,4,water,100888,0.09621429
Train,Rural,556,7,agriculture,726418,0.69276619
Train,Rural,557,1,background,477694,0.4555645
Train,Rural,557,2,building,18022,0.01718712
Train,Rural,557,3,road,34161,0.03257847
Train,Rural,557,4,water,42321,0.04036045
Train,Rural,557,7,agriculture,476378,0.45430946
Train,Rural,558,1,background,281938,0.26887703
Train,Rural,558,2,building,2011,0.00191784
Train,Rural,558,3,road,42890,0.04090309
Train,Rural,558,4,water,104442,0.09960365
Train,Rural,558,5,barren,35378,0.03373909
Train,Rural,558,6,forest,866,0.00082588
Train,Rural,558,7,agriculture,581051,0.55413342
Train,Rural,559,1,background,58305,0.05560398
Train,Rural,559,4,water,5563,0.00530529
Train,Rural,559,6,forest,984708,0.93909073
Train,Rural,56,1,background,209159,0.19946957
Train,Rural,56,2,building,1166,0.00111198
Train,Rural,56,3,road,86930,0.08290291
Train,Rural,56,4,water,41312,0.03939819
Train,Rural,56,5,barren,133366,0.12718773
Train,Rural,56,6,forest,576643,0.54992962
Train,Rural,560,1,background,117955,0.11249065
Train,Rural,560,2,building,16759,0.01598263
Train,Rural,560,3,road,30999,0.02956295
Train,Rural,560,4,water,182651,0.17418957
Train,Rural,560,5,barren,357,0.00034046
Train,Rural,560,6,forest,188297,0.17957401
Train,Rural,560,7,agriculture,511558,0.48785973
Train,Rural,561,1,background,22550,0.02150536
Train,Rural,561,2,building,5469,0.00521564
Train,Rural,561,3,road,20565,0.01961231
Train,Rural,561,4,water,37586,0.0358448
Train,Rural,561,5,barren,27077,0.02582264
Train,Rural,561,6,forest,935329,0.89199924
Train,Rural,562,1,background,373630,0.35632133
Train,Rural,562,4,water,34115,0.0325346
Train,Rural,562,6,forest,61942,0.05907249
Train,Rural,562,7,agriculture,578889,0.55207157
Train,Rural,563,0,no-data,433394,0.41331673
Train,Rural,563,1,background,17964,0.01713181
Train,Rural,563,6,forest,597218,0.56955147
Train,Rural,564,0,no-data,184552,0.1760025
Train,Rural,564,1,background,22130,0.02110481
Train,Rural,564,2,building,75394,0.07190132
Train,Rural,564,3,road,18315,0.01746655
Train,Rural,564,4,water,90654,0.08645439
Train,Rural,564,6,forest,27953,0.02665806
Train,Rural,564,7,agriculture,629578,0.60041237
Train,Rural,565,1,background,181556,0.17314529
Train,Rural,565,2,building,153462,0.14635277
Train,Rural,565,3,road,32103,0.03061581
Train,Rural,565,4,water,86481,0.08247471
Train,Rural,565,5,barren,5531,0.00527477
Train,Rural,565,6,forest,13725,0.01308918
Train,Rural,565,7,agriculture,575718,0.54904747
Train,Rural,566,1,background,207376,0.19776917
Train,Rural,566,2,building,26156,0.02494431
Train,Rural,566,4,water,11014,0.01050377
Train,Rural,566,6,forest,95375,0.09095669
Train,Rural,566,7,agriculture,708655,0.67582607
Train,Rural,567,1,background,130117,0.12408924
Train,Rural,567,2,building,241,0.00022984
Train,Rural,567,3,road,33408,0.03186035
Train,Rural,567,4,water,180790,0.17241478
Train,Rural,567,7,agriculture,704020,0.67140579
Train,Rural,568,1,background,269752,0.25725555
Train,Rural,568,2,building,24979,0.02382183
Train,Rural,568,3,road,30158,0.02876091
Train,Rural,568,4,water,84220,0.08031845
Train,Rural,568,5,barren,7910,0.00754356
Train,Rural,568,6,forest,6739,0.00642681
Train,Rural,568,7,agriculture,624818,0.59587288
Train,Rural,569,1,background,199987,0.19072247
Train,Rural,569,2,building,20508,0.01955795
Train,Rural,569,3,road,6521,0.00621891
Train,Rural,569,4,water,78297,0.07466984
Train,Rural,569,5,barren,10919,0.01041317
Train,Rural,569,7,agriculture,732344,0.69841766
Train,Rural,57,0,no-data,362916,0.34610367
Train,Rural,57,1,background,22373,0.02133656
Train,Rural,57,6,forest,663287,0.63255978
Train,Rural,570,1,background,422553,0.40297794
Train,Rural,570,2,building,30481,0.02906895
Train,Rural,570,3,road,19619,0.01871014
Train,Rural,570,4,water,222777,0.2124567
Train,Rural,570,7,agriculture,353146,0.33678627
Train,Rural,571,1,background,159406,0.15202141
Train,Rural,571,2,building,71662,0.06834221
Train,Rural,571,3,road,19609,0.0187006
Train,Rural,571,4,water,101524,0.09682083
Train,Rural,571,7,agriculture,696375,0.66411495
Train,Rural,572,1,background,1368,0.00130463
Train,Rural,572,4,water,5156,0.00491714
