split,domain,sample_id,total_pixels,present_class_count,dominant_class_id,dominant_class_name,dominant_ratio,boundary_density,count_0,count_1,count_2,count_3,count_4,count_5,count_6,count_7,ratio_0,ratio_1,ratio_2,ratio_3,ratio_4,ratio_5,ratio_6,ratio_7
Train,Rural,65,1048576,3,4,water,0.79686356,0.00184000,0,189634,0,23370,835572,0,0,0,0.00000000,0.18084908,0.00000000,0.02228737,0.79686356,0.00000000,0.00000000,0.00000000
Train,Rural,650,1048576,6,7,agriculture,0.62712765,0.00962625,0,192358,19831,15504,141859,21433,0,657591,0.00000000,0.18344688,0.01891232,0.01478577,0.13528728,0.02044010,0.00000000,0.62712765
Train,Rural,651,1048576,5,1,background,0.36615181,0.00547228,0,383938,8153,0,299578,0,25655,331252,0.00000000,0.36615181,0.00777531,0.00000000,0.28569984,0.00000000,0.02446651,0.31590652
Train,Rural,652,1048576,6,6,forest,0.88844490,0.00316500,0,58574,5326,17204,0,787,931602,35083,0.00000000,0.05586052,0.00507927,0.01640701,0.00000000,0.00075054,0.88844490,0.03345776
Train,Rural,653,1048576,5,7,agriculture,0.50147915,0.01317357,0,229893,129604,43927,119313,0,0,525839,0.00000000,0.21924305,0.12360001,0.04189205,0.11378574,0.00000000,0.00000000,0.50147915
Train,Rural,654,1048576,5,7,agriculture,0.63817883,0.00315259,0,16886,0,2082,57236,0,303193,669179,0.00000000,0.01610374,0.00000000,0.00198555,0.05458450,0.00000000,0.28914738,0.63817883
Train,Rural,655,1048576,6,1,background,0.43936634,0.00612237,0,460709,42890,13423,145303,0,112527,273724,0.00000000,0.43936634,0.04090309,0.01280117,0.13857174,0.00000000,0.10731411,0.26104355
Train,Rural,656,1048576,5,7,agriculture,0.73669815,0.00553481,0,16842,0,15980,110495,0,132775,772484,0.00000000,0.01606178,0.00000000,0.01523972,0.10537624,0.00000000,0.12662411,0.73669815
Train,Rural,657,1048576,6,7,agriculture,0.70103455,0.00857905,0,208103,11,2215,81847,21312,0,735088,0.00000000,0.19846249,0.00001049,0.00211239,0.07805538,0.02032471,0.00000000,0.70103455
Train,Rural,658,1048576,7,6,forest,0.57536697,0.00758053,0,120976,18112,13089,77920,42428,603316,172735,0.00000000,0.11537170,0.01727295,0.01248264,0.07431030,0.04046249,0.57536697,0.16473293
Train,Rural,659,1048576,7,6,forest,0.68296242,0.00398453,0,53446,6775,5030,46438,80577,716138,140172,0.00000000,0.05097008,0.00646114,0.00479698,0.04428673,0.07684422,0.68296242,0.13367844
Train,Rural,66,1048576,6,7,agriculture,0.77134800,0.00637439,0,63387,77507,18890,15530,0,64445,808817,0.00000000,0.06045055,0.07391644,0.01801491,0.01481056,0.00000000,0.06145954,0.77134800
Train,Rural,660,1048576,6,7,agriculture,0.74454117,0.01042383,0,114088,0,13937,42919,3507,93417,780708,0.00000000,0.10880280,0.00000000,0.01329136,0.04093075,0.00334454,0.08908939,0.74454117
Train,Rural,661,1048576,5,7,agriculture,0.46426201,0.00693760,0,124886,12157,14459,410260,0,0,486814,0.00000000,0.11910057,0.01159382,0.01378918,0.39125443,0.00000000,0.00000000,0.46426201
Train,Rural,662,1048576,5,6,forest,0.58632183,0.00379981,0,132543,5819,20508,0,274903,614803,0,0.00000000,0.12640285,0.00554943,0.01955795,0.00000000,0.26216793,0.58632183,0.00000000
Train,Rural,663,1048576,6,7,agriculture,0.56841087,0.00613192,0,159389,2286,55750,105682,129447,0,596022,0.00000000,0.15200520,0.00218010,0.05316734,0.10078621,0.12345028,0.00000000,0.56841087
Train,Rural,664,1048576,4,6,forest,0.92184067,0.00224237,0,48905,0,11099,0,21952,966620,0,0.00000000,0.04663944,0.00000000,0.01058483,0.00000000,0.02093506,0.92184067,0.00000000
Train,Rural,665,1048576,5,7,agriculture,0.85925198,0.00502505,0,72215,6149,14833,54388,0,0,900991,0.00000000,0.06886959,0.00586414,0.01414585,0.05186844,0.00000000,0.00000000,0.85925198
Train,Rural,666,1048576,5,1,background,0.37772560,0.00608514,0,396074,42702,16352,249530,0,0,343918,0.00000000,0.37772560,0.04072380,0.01559448,0.23797035,0.00000000,0.00000000,0.32798576
Train,Rural,667,1048576,3,1,background,0.72811794,0.00284425,0,763487,0,0,190812,0,0,94277,0.00000000,0.72811794,0.00000000,0.00000000,0.18197250,0.00000000,0.00000000,0.08990955
Train,Rural,668,1048576,7,6,forest,0.53258419,0.00845256,31657,145258,29624,22807,0,11349,558455,249426,0.03019047,0.13852882,0.02825165,0.02175045,0.00000000,0.01082325,0.53258419,0.23787117
Train,Rural,669,1048576,7,7,agriculture,0.42619705,0.01418927,0,222494,207092,64765,83945,19675,3705,446900,0.00000000,0.21218681,0.19749832,0.06176472,0.08005619,0.01876354,0.00353336,0.42619705
Train,Rural,67,1048576,4,5,barren,0.95051193,0.00083003,0,15708,33529,0,0,996684,2655,0,0.00000000,0.01498032,0.03197575,0.00000000,0.00000000,0.95051193,0.00253201,0.00000000
Train,Rural,670,1048576,6,7,agriculture,0.50951576,0.00735333,0,213232,3035,567,169720,0,127756,534266,0.00000000,0.20335388,0.00289440,0.00054073,0.16185760,0.00000000,0.12183762,0.50951576
Train,Rural,671,1048576,5,7,agriculture,0.58568668,0.00918618,0,168197,192959,22976,50307,0,0,614137,0.00000000,0.16040516,0.18402004,0.02191162,0.04797649,0.00000000,0.00000000,0.58568668
Train,Rural,672,1048576,6,1,background,0.60931683,0.00919859,0,638915,76798,31664,86973,0,40865,173361,0.00000000,0.60931683,0.07324028,0.03019714,0.08294392,0.00000000,0.03897190,0.16532993
Train,Rural,674,1048576,7,7,agriculture,0.43863869,0.00842249,0,194999,339,5774,35110,51633,300775,459946,0.00000000,0.18596554,0.00032330,0.00550652,0.03348351,0.04924107,0.28684139,0.43863869
Train,Rural,675,1048576,6,7,agriculture,0.54135895,0.00803492,0,341557,35489,14539,62446,0,26889,567656,0.00000000,0.32573414,0.03384495,0.01386547,0.05955315,0.00000000,0.02564335,0.54135895
Train,Rural,676,1048576,2,6,forest,0.97212315,0.00107489,0,0,0,29231,0,0,1019345,0,0.00000000,0.00000000,0.00000000,0.02787685,0.00000000,0.00000000,0.97212315,0.00000000
Train,Rural,677,1048576,5,7,agriculture,0.63856125,0.00689274,0,156242,15434,21159,186161,0,0,669580,0.00000000,0.14900398,0.01471901,0.02017879,0.17753696,0.00000000,0.00000000,0.63856125
Train,Rural,678,1048576,4,1,background,0.74800014,0.00469953,0,784335,35468,0,120608,0,108165,0,0.00000000,0.74800014,0.03382492,0.00000000,0.11502075,0.00000000,0.10315418,0.00000000
Train,Rural,679,1048576,5,2,building,0.44962025,0.00423798,65,279233,471461,0,0,41933,255884,0,0.00006199,0.26629734,0.44962025,0.00000000,0.00000000,0.03999043,0.24403000,0.00000000
Train,Rural,68,1048576,6,1,background,0.52616310,0.01037275,0,551722,116204,40059,237077,41794,0,61720,0.00000000,0.52616310,0.11082077,0.03820324,0.22609425,0.03985786,0.00000000,0.05886078
Train,Rural,681,1048576,6,7,agriculture,0.45651817,0.01170443,0,259123,137689,10252,122057,0,40761,478694,0.00000000,0.24711895,0.13131046,0.00977707,0.11640263,0.00000000,0.03887272,0.45651817
Train,Rural,683,1048576,3,6,forest,0.80390835,0.00138800,0,75348,0,0,0,130269,842959,0,0.00000000,0.07185745,0.00000000,0.00000000,0.00000000,0.12423420,0.80390835,0.00000000
Train,Rural,684,1048576,6,7,agriculture,0.35831642,0.00902580,0,108454,142130,22312,107899,0,292059,375722,0.00000000,0.10342979,0.13554573,0.02127838,0.10290051,0.00000000,0.27852917,0.35831642
Train,Rural,685,1048576,5,6,forest,0.64677334,0.00298410,0,251737,0,0,16653,11565,678191,90430,0.00000000,0.24007511,0.00000000,0.00000000,0.01588154,0.01102924,0.64677334,0.08624077
Train,Rural,686,1048576,7,6,forest,0.66608524,0.00497255,0,6525,1807,9875,35418,11358,698441,285152,0.00000000,0.00622272,0.00172329,0.00941753,0.03377724,0.01083183,0.66608524,0.27194214
Train,Rural,687,1048576,2,6,forest,0.95441437,0.00195360,0,0,0,47800,0,0,1000776,0,0.00000000,0.00000000,0.00000000,0.04558563,0.00000000,0.00000000,0.95441437,0.00000000
Train,Rural,688,1048576,6,7,agriculture,0.50853539,0.00859241,0,177555,21165,5605,175168,0,135845,533238,0.00000000,0.16932964,0.02018452,0.00534534,0.16705322,0.00000000,0.12955189,0.50853539
Train,Rural,69,1048576,1,6,forest,1.00000000,0.00000000,0,0,0,0,0,0,1048576,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
Train,Rural,690,1048576,7,6,forest,0.40267467,0.00573766,0,47408,473,13305,25210,314920,422235,225025,0.00000000,0.04521179,0.00045109,0.01268864,0.02404213,0.30033112,0.40267467,0.21460056
Train,Rural,692,1048576,6,7,agriculture,0.60493946,0.00711850,0,89620,123701,23577,118574,0,58779,634325,0.00000000,0.08546829,0.11797047,0.02248478,0.11308098,0.00000000,0.05605602,0.60493946
Train,Rural,693,1048576,7,7,agriculture,0.55756760,0.00841724,0,204078,592,10838,127898,111455,9063,584652,0.00000000,0.19462395,0.00056458,0.01033592,0.12197304,0.10629177,0.00864315,0.55756760
Train,Rural,694,1048576,7,1,background,0.42444706,0.01548085,0,445065,86156,103523,132823,60385,125084,95540,0.00000000,0.42444706,0.08216476,0.09872723,0.12666988,0.05758762,0.11928940,0.09111404
Train,Rural,695,1048576,5,7,agriculture,0.71813774,0.00674620,0,134803,17508,11210,132033,0,0,753022,0.00000000,0.12855816,0.01669693,0.01069069,0.12591648,0.00000000,0.00000000,0.71813774
Train,Rural,696,1048576,6,7,agriculture,0.76975060,0.00579351,0,151580,3319,1619,65545,0,19371,807142,0.00000000,0.14455795,0.00316525,0.00154400,0.06250858,0.00000000,0.01847363,0.76975060
Train,Rural,699,1048576,4,6,forest,0.96734905,0.00129349,0,10632,0,8383,15222,0,1014339,0,0.00000000,0.01013947,0.00000000,0.00799465,0.01451683,0.00000000,0.96734905,0.00000000
Train,Rural,7,1048576,4,7,agriculture,0.57315350,0.00556488,0,294751,24790,0,128040,0,0,600995,0.00000000,0.28109646,0.02364159,0.00000000,0.12210846,0.00000000,0.00000000,0.57315350
Train,Rural,700,1048576,6,6,forest,0.67091846,0.00421697,0,77108,66330,36927,0,140122,703509,24580,0.00000000,0.07353592,0.06325722,0.03521633,0.00000000,0.13363075,0.67091846,0.02344131
Train,Rural,701,1048576,4,7,agriculture,0.63917732,0.00700204,0,281400,0,0,47741,0,49209,670226,0.00000000,0.26836395,0.00000000,0.00000000,0.04552937,0.00000000,0.04692936,0.63917732
Train,Rural,702,1048576,6,7,agriculture,0.69398785,0.00745595,0,101714,46757,29662,140692,0,2052,727699,0.00000000,0.09700203,0.04459095,0.02828789,0.13417435,0.00000000,0.00195694,0.69398785
Train,Rural,703,1048576,5,1,background,0.55306721,0.00455777,0,579933,27910,14165,67482,0,0,359086,0.00000000,0.55306721,0.02661705,0.01350880,0.06435585,0.00000000,0.00000000,0.34245110
Train,Rural,704,1048576,6,7,agriculture,0.60571384,0.00627272,0,269718,1615,38203,103623,0,280,635137,0.00000000,0.25722313,0.00154018,0.03643322,0.09882259,0.00000000,0.00026703,0.60571384
Train,Rural,705,1048576,4,6,forest,0.45676708,0.00171352,0,462984,0,0,9760,96877,478955,0,0.00000000,0.44153595,0.00000000,0.00000000,0.00930786,0.09238911,0.45676708,0.00000000
Train,Rural,706,1048576,6,6,forest,0.47926807,0.00419454,0,15913,0,22813,7414,6774,502549,493113,0.00000000,0.01517582,0.00000000,0.02175617,0.00707054,0.00646019,0.47926807,0.47026920
Train,Rural,707,1048576,5,7,agriculture,0.66795158,0.00917568,0,126629,0,10838,164932,45779,0,700398,0.00000000,0.12076283,0.00000000,0.01033592,0.15729141,0.04365826,0.00000000,0.66795158
Train,Rural,708,1048576,5,6,forest,0.81799507,0.00209154,0,11710,0,8208,129678,41250,857730,0,0.00000000,0.01116753,0.00000000,0.00782776,0.12367058,0.03933907,0.81799507,0.00000000
Train,Rural,709,1048576,5,7,agriculture,0.79338932,0.00302324,0,162588,10642,0,5852,0,37565,831929,0.00000000,0.15505600,0.01014900,0.00000000,0.00558090,0.00000000,0.03582478,0.79338932
Train,Rural,71,1048576,7,7,agriculture,0.64732933,0.00465371,0,23751,531,25,81430,178514,85551,678774,0.00000000,0.02265072,0.00050640,0.00002384,0.07765770,0.17024422,0.08158779,0.64732933
Train,Rural,710,1048576,6,7,agriculture,0.57207394,0.01014222,0,229449,77020,26021,111164,0,5059,599863,0.00000000,0.21881962,0.07345200,0.02481556,0.10601425,0.00000000,0.00482464,0.57207394
Train,Rural,711,1048576,5,7,agriculture,0.89164925,0.00517779,0,2904,816,21394,88500,0,0,934962,0.00000000,0.00276947,0.00077820,0.02040291,0.08440018,0.00000000,0.00000000,0.89164925
Train,Rural,712,1048576,5,7,agriculture,0.71527481,0.00557968,0,116218,25603,13759,142976,0,0,750020,0.00000000,0.11083412,0.02441692,0.01312160,0.13635254,0.00000000,0.00000000,0.71527481
Train,Rural,714,1048576,6,6,forest,0.78779602,0.00182903,0,119628,0,55555,1386,24445,826064,21498,0.00000000,0.11408615,0.00000000,0.05298138,0.00132179,0.02331257,0.78779602,0.02050209
Train,Rural,715,1048576,5,1,background,0.83838654,0.00320080,263,879112,0,52437,116648,0,0,116,0.00025082,0.83838654,0.00000000,0.05000782,0.11124420,0.00000000,0.00000000,0.00011063
Train,Rural,716,1048576,4,4,water,0.59909248,0.00244236,0,37462,0,4600,628194,0,0,378320,0.00000000,0.03572655,0.00000000,0.00438690,0.59909248,0.00000000,0.00000000,0.36079407
Train,Rural,718,1048576,1,6,forest,1.00000000,0.00000000,0,0,0,0,0,0,1048576,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
Train,Rural,719,1048576,4,7,agriculture,0.81874275,0.00645505,0,65210,0,19099,105753,0,0,858514,0.00000000,0.06218910,0.00000000,0.01821423,0.10085392,0.00000000,0.00000000,0.81874275
Train,Rural,72,1048576,3,7,agriculture,0.83301735,0.00447997,0,83564,0,0,91530,0,0,873482,0.00000000,0.07969284,0.00000000,0.00000000,0.08728981,0.00000000,0.00000000,0.83301735
Train,Rural,720,1048576,7,7,agriculture,0.38863468,0.00779436,0,141657,16849,8387,12880,81146,380144,407513,0.00000000,0.13509464,0.01606846,0.00799847,0.01228333,0.07738686,0.36253357,0.38863468
Train,Rural,721,1048576,6,7,agriculture,0.47875977,0.01076033,0,295182,83062,26853,129038,0,12425,502016,0.00000000,0.28150749,0.07921410,0.02560902,0.12306023,0.00000000,0.01184940,0.47875977
Train,Rural,722,1048576,4,7,agriculture,0.57223034,0.00289532,0,383663,0,0,49982,0,14904,600027,0.00000000,0.36588955,0.00000000,0.00000000,0.04766655,0.00000000,0.01421356,0.57223034
Train,Rural,723,1048576,4,7,agriculture,0.64379215,0.00423320,0,249611,22065,0,101835,0,0,675065,0.00000000,0.23804760,0.02104282,0.00000000,0.09711742,0.00000000,0.00000000,0.64379215
Train,Rural,724,1048576,5,1,background,0.49362469,0.00715669,0,517603,94233,0,6892,0,200476,229372,0.00000000,0.49362469,0.08986759,0.00000000,0.00657272,0.00000000,0.19118881,0.21874619
Train,Rural,725,1048576,5,7,agriculture,0.34785175,0.01018995,0,343375,69068,19067,252317,0,0,364749,0.00000000,0.32746792,0.06586838,0.01818371,0.24062824,0.00000000,0.00000000,0.34785175
Train,Rural,726,1048576,6,7,agriculture,0.82921982,0.00438976,0,93397,322,78,63763,21516,0,869500,0.00000000,0.08907032,0.00030708,0.00007439,0.06080914,0.02051926,0.00000000,0.82921982
Train,Rural,727,1048576,7,7,agriculture,0.76924229,0.00961527,0,121378,1647,23069,68609,25809,1455,806609,0.00000000,0.11575508,0.00157070,0.02200031,0.06543064,0.02461338,0.00138760,0.76924229
Train,Rural,728,1048576,4,1,background,0.72913933,0.00367571,0,764558,38708,0,28764,0,216546,0,0.00000000,0.72913933,0.03691483,0.00000000,0.02743149,0.00000000,0.20651436,0.00000000
Train,Rural,729,1048576,3,6,forest,0.95684052,0.00240179,0,0,0,39105,0,6151,1003320,0,0.00000000,0.00000000,0.00000000,0.03729343,0.00000000,0.00586605,0.95684052,0.00000000
Train,Rural,73,1048576,6,7,agriculture,0.57134533,0.00973221,0,202099,125020,34814,58663,0,28881,599099,0.00000000,0.19273663,0.11922836,0.03320122,0.05594540,0.00000000,0.02754307,0.57134533
Train,Rural,730,1048576,5,7,agriculture,0.56848335,0.00368335,0,72398,0,21676,40124,0,318280,596098,0.00000000,0.06904411,0.00000000,0.02067184,0.03826523,0.00000000,0.30353546,0.56848335
Train,Rural,731,1048576,4,1,background,0.73436737,0.00453199,0,770040,41356,0,10339,0,226841,0,0.00000000,0.73436737,0.03944016,0.00000000,0.00986004,0.00000000,0.21633244,0.00000000
Train,Rural,732,1048576,3,6,forest,0.98924351,0.00023101,0,97,0,0,0,0,1037297,11182,0.00000000,0.00009251,0.00000000,0.00000000,0.00000000,0.00000000,0.98924351,0.01066399
Train,Rural,733,1048576,6,6,forest,0.47312641,0.00650994,0,350046,37808,15391,27431,0,496109,121791,0.00000000,0.33382988,0.03605652,0.01467800,0.02616024,0.00000000,0.47312641,0.11614895
Train,Rural,734,1048576,5,1,background,0.48479176,0.00563313,0,508341,3763,10737,61471,0,0,464264,0.00000000,0.48479176,0.00358868,0.01023960,0.05862331,0.00000000,0.00000000,0.44275665
Train,Rural,736,1048576,5,5,barren,0.71157360,0.00276406,0,269829,24775,0,6066,746139,1767,0,0.00000000,0.25732899,0.02362728,0.00000000,0.00578499,0.71157360,0.00168514,0.00000000
Train,Rural,737,1048576,6,1,background,0.43972683,0.00727601,0,461087,42382,1222,79226,0,82331,382328,0.00000000,0.43972683,0.04041862,0.00116539,0.07555580,0.00000000,0.07851696,0.36461639
Train,Rural,738,1048576,6,7,agriculture,0.79270649,0.00345329,152,98754,7132,0,20859,0,90466,831213,0.00014496,0.09417915,0.00680161,0.00000000,0.01989269,0.00000000,0.08627510,0.79270649
Train,Rural,74,1048576,5,7,agriculture,0.77572823,0.00676959,0,87736,6067,17299,124064,0,0,813410,0.00000000,0.08367157,0.00578594,0.01649761,0.11831665,0.00000000,0.00000000,0.77572823
Train,Rural,740,1048576,5,1,background,0.51268291,0.00300367,0,537587,11292,0,29373,184580,0,285744,0.00000000,0.51268291,0.01076889,0.00000000,0.02801228,0.17602921,0.00000000,0.27250671
Train,Rural,742,1048576,6,7,agriculture,0.66761589,0.01233734,0,235080,21530,14312,75627,1981,0,700046,0.00000000,0.22418976,0.02053261,0.01364899,0.07212353,0.00188923,0.00000000,0.66761589
Train,Rural,744,1048576,7,7,agriculture,0.55091190,0.01217076,0,303436,785,27031,60138,21738,57775,577673,0.00000000,0.28937912,0.00074863,0.02577877,0.05735207,0.02073097,0.05509853,0.55091190
Train,Rural,746,1048576,3,1,background,0.52240944,0.00306429,0,547786,0,0,443578,0,57212,0,0.00000000,0.52240944,0.00000000,0.00000000,0.42302895,0.00000000,0.05456161,0.00000000
Train,Rural,747,1048576,6,7,agriculture,0.44435883,0.01020283,0,415881,8773,21901,125915,0,10162,465944,0.00000000,0.39661503,0.00836658,0.02088642,0.12008190,0.00000000,0.00969124,0.44435883
Train,Rural,748,1048576,7,7,agriculture,0.70121574,0.00969642,0,211261,7306,11531,70935,5204,7061,735278,0.00000000,0.20147419,0.00696754,0.01099682,0.06764889,0.00496292,0.00673389,0.70121574
Train,Rural,749,1048576,6,7,agriculture,0.49480534,0.01011835,0,225089,194931,22141,82125,0,5449,518841,0.00000000,0.21466160,0.18590069,0.02111530,0.07832050,0.00000000,0.00519657,0.49480534
Train,Rural,75,1048576,6,6,forest,0.32384586,0.00632045,0,108599,4540,0,106701,236582,339577,252577,0.00000000,0.10356808,0.00432968,0.00000000,0.10175800,0.22562218,0.32384586,0.24087620
Train,Rural,750,1048576,5,7,agriculture,0.51237774,0.00817430,0,79667,0,20382,200696,0,210564,537267,0.00000000,0.07597637,0.00000000,0.01943779,0.19139862,0.00000000,0.20080948,0.51237774
Train,Rural,752,1048576,6,7,agriculture,0.65430737,0.00516251,0,44854,471,40343,244328,0,32489,686091,0.00000000,0.04277611,0.00044918,0.03847408,0.23300934,0.00000000,0.03098392,0.65430737
Train,Rural,753,1048576,4,7,agriculture,0.90318203,0.00348193,0,24639,10862,0,66020,0,0,947055,0.00000000,0.02349758,0.01035881,0.00000000,0.06296158,0.00000000,0.00000000,0.90318203
Train,Rural,755,1048576,3,7,agriculture,0.50103283,0.00223378,0,510188,0,0,13017,0,0,525371,0.00000000,0.48655319,0.00000000,0.00000000,0.01241398,0.00000000,0.00000000,0.50103283
Train,Rural,756,1048576,6,7,agriculture,0.61437321,0.00663022,0,155013,1317,16874,83902,0,147253,644217,0.00000000,0.14783192,0.00125599,0.01609230,0.08001518,0.00000000,0.14043140,0.61437321
Train,Rural,757,1048576,3,7,agriculture,0.81021023,0.00416638,0,58281,0,0,140728,0,0,849567,0.00000000,0.05558109,0.00000000,0.00000000,0.13420868,0.00000000,0.00000000,0.81021023
Train,Rural,758,1048576,6,1,background,0.53100395,0.00596772,462,556798,71377,0,100629,0,537,318773,0.00044060,0.53100395,0.06807041,0.00000000,0.09596729,0.00000000,0.00051212,0.30400562
Train,Rural,759,1048576,4,7,agriculture,0.90448284,0.00292205,0,27362,0,18622,54173,0,0,948419,0.00000000,0.02609444,0.00000000,0.01775932,0.05166340,0.00000000,0.00000000,0.90448284
Train,Rural,76,1048576,7,7,agriculture,0.46713066,0.00796906,0,209519,1975,23299,72171,250981,809,489822,0.00000000,0.19981289,0.00188351,0.02221966,0.06882763,0.23935413,0.00077152,0.46713066
Train,Rural,761,1048576,6,1,background,0.39974880,0.00840722,0,419167,37554,0,137630,2810,175511,275904,0.00000000,0.39974880,0.03581429,0.00000000,0.13125420,0.00267982,0.16738033,0.26312256
