split,domain,sample_id,image_path,mask_path,has_mask,width,height,pixel_count,aspect_ratio,mean_r,mean_g,mean_b,std_r,std_g,std_b,min_r,min_g,min_b,max_r,max_g,max_b,split_domain,brightness_mean,brightness_std,rg_gap,gb_gap,rb_gap,z_mean_r,z_mean_g,z_mean_b,z_std_r,z_std_g,z_std_b,z_brightness_mean,z_brightness_std,z_rg_gap,z_gb_gap,z_rb_gap,rgb_outlier_score
Val,Urban,3632,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3632.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3632.png,True,1024,1024,1048576,1.0,67.95787,76.022217,72.175606,28.390636,22.160391,21.489597,1,1,1,255,255,255,Val-Urban,72.05189766666666,24.013541333333336,-8.064346999999998,3.846610999999996,-4.217736000000002,-0.3854837900947186,-0.19311969469638893,-0.29947843875884306,-0.8267500126511609,-1.1933134735623017,-1.12176745668001,-0.2942792010620959,-1.0618974554824578,-0.9440750269068751,0.6711943122333835,-0.4627377439297437,2.5321112328758235
Train,Urban,2166,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/2166.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/2166.png,True,1024,1024,1048576,1.0,75.177635,81.823227,78.637131,28.013258,25.240168,25.473278,31,32,0,255,255,255,Train-Urban,78.54599766666666,26.242234666666672,-6.645592000000008,3.1860960000000063,-3.4594960000000015,0.037361330563106185,0.19428925563992783,0.06556106189976849,-1.1872886186659901,-1.197937411396475,-1.0439938101516473,0.09825032079374058,-1.167869795089976,-0.7970450968951093,0.6401689361231588,-0.10936662680517688,2.531542022982817
Train,Rural,946,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/946.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/946.png,True,1024,1024,1048576,1.0,86.931969,98.335701,88.688019,38.7817,31.632681,31.821619,0,9,5,255,255,255,Train-Rural,91.318563,34.07866666666667,-11.403732000000005,9.647682000000003,-1.7560500000000019,0.8196031989908924,1.3466413787198988,1.0729944308814605,0.19721307204731867,-0.04180705665468522,0.2263629205965589,1.087620544151627,0.13887215279826015,-0.9467815043359046,0.7540552612254174,-0.10726973323250615,2.5312241555141664
Val,Urban,3525,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3525.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3525.png,True,1024,1024,1048576,1.0,59.21249,66.232285,63.04298,34.506557,34.146027,32.900459,0,0,0,255,255,255,Val-Urban,62.829251666666664,33.85101433333333,-7.019795000000002,3.1893050000000045,-3.8304899999999975,-1.25634824193246,-1.1660363404722123,-1.2192850377312017,-0.03257235785424447,0.29592879760214214,0.23976713683218195,-1.2207984751403156,0.17328366497722056,-0.4325515401982883,0.24295532021019206,-0.26310629503994326,2.531118317598721
Test,Urban,5416,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5416.png,,False,1024,1024,1048576,1.0,61.253235,71.911446,68.35199,20.557476,22.541542,19.111719,18,12,0,255,255,255,Test-Urban,67.17222366666667,20.736912333333333,-10.658211000000001,3.5594559999999973,-7.098755000000004,-0.7257112508691224,-0.4020174287079151,-0.533020982074675,-1.0684382798172454,-0.6709581723416808,-0.9779400606166808,-0.5667311575779583,-0.9133762758699366,-0.8875919412705822,0.4360191674205171,-0.8672114575756344,2.5309931836995108
Val,Urban,3590,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3590.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3590.png,True,1024,1024,1048576,1.0,82.107475,88.418053,84.72541,41.09127,36.388779,36.087566,20,24,19,255,255,255,Val-Urban,85.083646,37.85587166666667,-6.310578000000007,3.692643000000004,-2.617935000000003,1.0235330853350013,1.0387698815240802,0.9644945450258532,0.8224798784075987,0.5745957854982041,0.6200501017584836,1.014907555728749,0.6761286708306382,-0.08524364870700514,0.5708831921099948,0.3619850203217855,2.529704082797117
Train,Rural,178,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/178.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/178.png,True,1024,1024,1048576,1.0,60.86797,75.012032,62.274158,42.668976,30.549089,29.805172,0,0,0,255,255,255,Train-Rural,66.05138666666666,34.341079,-14.144062000000005,12.737874000000005,-1.4061880000000002,-0.7746183089432105,-0.36793384611700086,-0.937778363901974,0.5794685355910384,-0.1762969861162465,-0.0039567330093063695,-0.711926150966575,0.168820300930738,-1.4742387196097595,1.305764311630418,-0.053294525766317616,2.529485491379288
Train,Rural,284,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/284.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/284.png,True,1024,1024,1048576,1.0,59.147923,63.866478,65.218811,35.218491,35.274181,35.124287,0,0,0,255,255,255,Train-Rural,62.744403999999996,35.205653000000005,-4.718555000000002,-1.3523330000000016,-6.070888000000004,-0.879826106183286,-1.1872685209266038,-0.7136146892889582,-0.15317524820525777,0.4101574079540178,0.6035954239726343,-0.9474518642518507,0.26749093083058784,0.33997769766999447,-1.2098381894374421,-0.772944417059252,2.528817593070943
Val,Rural,2876,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/2876.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/2876.png,True,1024,1024,1048576,1.0,79.84903,82.253815,78.844444,32.102829,26.694864,22.01643,5,14,1,255,255,255,Val-Rural,80.315763,26.938041,-2.404785000000004,3.4093710000000073,1.0045860000000033,0.8831071842319537,0.5195109470167465,0.0636257835425255,-4.965389379738822e-06,-0.4162820790088232,-0.7934601593555639,0.5556731242259002,-0.38787612508967434,0.994292383385223,1.2753595575422876,1.2086320793934575,2.5282126719225344
Train,Rural,630,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/630.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/630.png,True,1024,1024,1048576,1.0,79.644287,86.33403,82.244293,43.878075,41.925797,42.427238,0,0,0,255,255,255,Train-Rural,82.74087,42.743703333333336,-6.689742999999993,4.0897369999999995,-2.6000059999999934,0.37384737359417547,0.464371622909031,0.5824614891869964,0.6983653411472296,1.2357221653953707,1.4377423887183518,0.4767110033999413,1.1277807089256595,-0.039435487333722145,-0.23823536607321713,-0.2374716419631883,2.5279117036812124
Val,Urban,4159,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/4159.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/4159.png,True,1024,1024,1048576,1.0,76.670746,82.916504,77.923981,41.455936,37.760891,37.204536,18,17,14,255,255,255,Val-Urban,79.17041033333332,38.807120999999995,-6.245758000000009,4.992523000000006,-1.2532350000000037,0.48214391523886446,0.49202976119930825,0.2794780693000359,0.8698332678094848,0.7450837922399397,0.7533260361195605,0.4208560419513092,0.7955663777888352,-0.05350089927141035,1.4177631855241952,1.065509493911977,2.5278834758848876
Test,Rural,4213,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4213.png,,False,1024,1024,1048576,1.0,75.164787,83.032623,76.928726,33.151981,28.89399,27.208485,8,11,1,255,255,255,Test-Rural,78.37537866666666,29.75148533333333,-7.867835999999997,6.1038970000000035,-1.7639389999999935,0.17913987236898696,0.3514508542100722,-0.043386077291232866,-0.24406583660996659,-0.38257914652232516,-0.3980272446134919,0.1641077829759836,-0.34914755105281803,-0.6662805435036793,2.104343098588833,0.9192534314515249,2.5274302481400857
Test,Rural,4516,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4516.png,,False,1024,1024,1048576,1.0,68.202148,76.60247,74.153618,29.249624,25.875864,25.213566,21,12,5,255,255,255,Test-Rural,72.98607866666667,26.779684666666668,-8.400322000000003,2.4488520000000022,-5.9514700000000005,-0.6843721341832861,-0.47826976141080074,-0.40197768013778545,-0.8914166686358843,-0.8460431601547589,-0.6852106163413657,-0.528231091052458,-0.8118394126192534,-0.9436225742123117,-0.40967866597313973,-1.2430950700922696,2.5259208965067965
Train,Urban,2093,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/2093.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/2093.png,True,1024,1024,1048576,1.0,80.33905,84.46875,81.29644,29.546593,25.349596,24.374054,25,20,8,255,255,255,Train-Urban,82.03474666666666,26.42341433333333,-4.1297,3.172309999999996,-0.9573900000000037,0.39366359592345934,0.38705977475940817,0.25181144710570613,-0.9981874332279146,-1.18394379993719,-1.191315712600847,0.3464146590694273,-1.1441701685328347,0.1465503820568184,0.6350683795624826,0.5836355488441439,2.5258814910627807
Train,Rural,601,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/601.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/601.png,True,1024,1024,1048576,1.0,69.44548,79.895554,74.906128,25.8304,22.802984,19.309486,6,6,1,255,255,255,Train-Rural,74.749054,22.647623333333332,-10.450074,4.989426000000009,-5.460647999999992,-0.24996931219793533,-0.00893518981014169,0.023838781751987514,-1.076353606777076,-1.1377041532528112,-1.2027795951405353,-0.092471950843347,-1.165710504224127,-0.763221935596506,-0.07760891831533362,-0.678799209508368,2.525757438703962
Train,Rural,1128,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1128.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1128.png,True,1024,1024,1048576,1.0,73.01741,78.675362,77.160248,26.589344,22.074684,18.582548,18,18,4,255,255,255,Train-Rural,76.28434,22.415525333333335,-5.657952000000009,1.5151140000000112,-4.142837999999998,-0.0314898827429598,-0.09863424070750187,0.19543517094239163,-1.0017228137683665,-1.2280970461745515,-1.2858108418596113,0.016872235895732175,-1.1921989897192897,0.15916307838814991,-0.6978970345005727,-0.47549313982655844,2.5246793240780914
Test,Rural,4478,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4478.png,,False,1024,1024,1048576,1.0,70.297836,79.051941,74.930801,29.076149,24.335796,23.545858,17,9,7,255,255,255,Test-Rural,74.76019266666667,25.652601,-8.754104999999996,4.121139999999997,-4.632964999999999,-0.4244632476264036,-0.16220005263941129,-0.3015522921258253,-0.9201939398044873,-1.0825363007813849,-0.9252895400959389,-0.3003187296774938,-0.9873197016307163,-1.1278882556578127,0.7405584524797925,-0.5622482152205086,2.524655913159936
Train,Rural,241,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/241.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/241.png,True,1024,1024,1048576,1.0,64.338089,73.109741,59.430794,43.804428,34.469242,29.721075,0,0,0,247,219,222,Train-Rural,65.626208,35.998248333333336,-8.771652000000003,13.678947,4.907294999999998,-0.5623662157440519,-0.5077755245008873,-1.1542313457991153,0.6911232600283164,0.3102524720271569,-0.013562337277255107,-0.7422076851728866,0.357946901974389,-0.4401601896847461,1.473779273545983,0.9207225288416494,2.5244659207162177
Val,Rural,3127,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/3127.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/3127.png,True,1024,1024,1048576,1.0,52.484539,67.610443,73.52916,21.92864,21.699623,20.989748,0,0,0,192,204,213,Val-Rural,64.54138066666667,21.539337,-15.125904000000006,-5.918717000000001,-21.044621000000006,-0.690074091594003,-0.549824682735419,-0.33698406016339133,-1.0453016620689428,-1.0361614815760174,-0.9210952799275445,-0.5719800556416764,-1.0330448427970602,-0.5394256634482308,-0.6220524078234619,-0.6271160288313774,2.524344860579379
Test,Rural,4267,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4267.png,,False,1024,1024,1048576,1.0,74.780396,81.850502,81.093887,36.106163,34.107754,36.432629,14,2,1,255,255,255,Test-Rural,79.241595,35.548848666666665,-7.07010600000001,0.7566150000000107,-6.313490999999999,0.13146739592569567,0.19891480042436024,0.4948242406870034,0.24599495886722636,0.41804746402087073,0.9298566319867293,0.27538665794769634,0.5534677767395791,-0.2507878203951067,-1.5736371531592173,-1.4300347170769443,2.5234905320160115
Test,Rural,4665,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4665.png,,False,1024,1024,1048576,1.0,81.773041,86.85434,82.982719,38.407513,34.126827,32.73177,15,17,14,255,255,255,Test-Rural,83.87003333333334,35.088703333333335,-5.081298999999987,3.8716209999999904,-1.2096779999999967,0.9987007703772103,0.8445895683229009,0.7388937667695421,0.6277593226306765,0.4209763175982266,0.39709055681803934,0.8699810921432475,0.48182585833664904,0.7850699712980896,0.5689336991123908,1.20546156765736,2.5234626541822185
Train,Rural,1257,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/1257.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/1257.png,True,1024,1024,1048576,1.0,79.352036,87.739655,78.409439,50.861408,38.69709,38.796631,0,0,0,255,255,255,Train-Rural,81.83371,42.785043,-8.387619,9.330215999999993,0.9425969999999921,0.35597165045916224,0.567702269575787,0.2905306694114846,1.385071711622378,0.8349914690797391,1.023052517564272,0.4121024077101327,1.132498652039667,-0.36624172849457354,0.6973763023141655,0.309065941127688,2.522707011157905
Val,Urban,3547,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3547.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3547.png,True,1024,1024,1048576,1.0,70.718605,77.882996,73.953278,26.155935,21.904617,21.000467,20,23,14,255,255,255,Val-Urban,74.18495966666667,23.02033966666667,-7.164391000000009,3.9297180000000083,-3.234673000000001,-0.11056995302368625,-0.008196769469727513,-0.12043744480941533,-1.1169351866179804,-1.2250939692043201,-1.1801300427602393,-0.07998895769768129,-1.1866026462845831,-0.5033610835088355,0.7253390452954235,0.04404680914492151,2.5226489545525936
Train,Urban,2045,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/images_png/2045.png,/mnt/e/Computer Vision/data/LoveDA/Train/Urban/masks_png/2045.png,True,1024,1024,1048576,1.0,75.606293,81.488579,79.643921,28.258587,24.710382,24.202759,33,17,1,255,255,255,Train-Urban,78.912931,25.723909333333335,-5.882286000000008,1.8446579999999955,-4.037628000000012,0.06695240519377192,0.16990456169385507,0.13607374971509464,-1.1570329962988382,-1.2656862457036797,-1.2142732765550872,0.12435130078913699,-1.2356705426082208,-0.510764091726017,0.14386250992010927,-0.26949043203665024,2.522609616100928
Test,Rural,5104,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/5104.png,,False,1024,1024,1048576,1.0,76.058136,82.154053,78.661896,27.419689,23.227615,22.115591,22,22,16,255,255,255,Test-Rural,78.95802833333335,24.254298333333335,-6.095917,3.492157000000006,-2.603759999999994,0.2899337233127837,0.23808377861077826,0.18056924563874294,-1.1949793474997985,-1.252708789965469,-1.1311870725426754,0.2389581372284948,-1.2050271916148956,0.2566124784935245,0.3079298660904429,0.48558841955907345,2.521080770652846
Val,Rural,3260,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/3260.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/3260.png,True,1024,1024,1048576,1.0,47.25597,60.114052,69.028122,27.751657,25.945881,26.474707,0,0,0,185,180,192,Val-Rural,58.799381333333336,26.724081666666667,-12.858082000000003,-8.914069999999995,-21.772152,-0.9906638906209262,-1.097250370674882,-0.6762246594793261,-0.4470445985517485,-0.5092263702998708,-0.23921578530567603,-0.9824546891459214,-0.4134452003210989,-0.26600635745746537,-1.2313325328280906,-0.6876879875836767,2.5209216128681295
Val,Urban,3866,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3866.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3866.png,True,1024,1024,1048576,1.0,68.209442,76.158707,72.682098,26.539639,22.977486,21.702408,1,1,1,255,255,255,Val-Urban,72.35008233333333,23.739844333333334,-7.949265000000011,3.4766090000000105,-4.472656000000001,-0.36043226438883497,-0.17955541325072097,-0.2484663110393128,-1.0671096341204585,-1.0917875792704086,-1.0963750245938169,-0.26432317316063897,-1.0962625172342364,-0.8877186694470348,0.4301356827266383,-0.5941530431219549,2.5207906660906163
Test,Rural,4279,/mnt/e/Computer Vision/data/LoveDA/Test/Rural/images_png/4279.png,,False,1024,1024,1048576,1.0,75.710983,79.589539,78.23996,29.340097,25.948633,25.026993,3,14,9,255,255,255,Test-Rural,77.84682733333334,26.771907666666667,-3.8785560000000032,1.3495790000000056,-2.5289769999999976,0.24687953313997052,-0.09283060785068667,0.12604786969998177,-0.87640836164965,-0.8348687384082781,-0.7120691821344552,0.09620719570375404,-0.8130502457170999,1.4115112036320563,-1.1657832412096483,0.524204708725874,2.5207353261816308
Test,Urban,5833,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5833.png,,False,1024,1024,1048576,1.0,59.378601,63.895515,62.797424,37.741875,36.541153,34.30267,0,0,0,255,255,255,Test-Urban,62.023846666666664,36.19523266666667,-4.516914,1.0980910000000037,-3.418822999999996,-0.8910198886028439,-1.1487594817227265,-1.0447788039657995,0.540282983244393,0.7151992581294855,0.5846979281928807,-1.0442531889141449,0.6159857515391672,0.5050055045134346,-0.2941086845701241,0.43835645071757146,2.520715158534607
Val,Rural,3294,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/3294.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/3294.png,True,1024,1024,1048576,1.0,56.344635,75.37368,81.906784,20.757626,23.845268,22.159279,0,0,0,183,195,205,Val-Rural,71.20836633333333,22.254057666666668,-19.029044999999996,-6.533104000000009,-25.562149000000005,-0.4681576397188094,0.01708749611999088,0.29443255675998325,-1.1656117001432824,-0.7698998255875898,-0.775701447954578,-0.09538151578876583,-0.947632600149139,-1.0100067334811076,-0.7470239180799241,-1.0032313004532873,2.5201189968789044
Val,Rural,3181,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/images_png/3181.png,/mnt/e/Computer Vision/data/LoveDA/Val/Rural/masks_png/3181.png,True,1024,1024,1048576,1.0,58.373112,79.535255,88.819214,32.170918,27.913736,27.177357,0,0,0,233,237,255,Val-Rural,75.57586033333332,29.087337,-21.162143000000007,-9.283958999999996,-30.446102000000003,-0.35154074248349765,0.3209874737607885,0.8154183595746768,0.006990501942730498,-0.2650273853582302,-0.1518636962752827,0.21683473414612675,-0.13102586171283132,-1.2671830792305943,-1.3065710827278314,-1.4098539731148936,2.519846457982873
Test,Urban,5698,/mnt/e/Computer Vision/data/LoveDA/Test/Urban/images_png/5698.png,,False,1024,1024,1048576,1.0,67.2621,72.355179,69.781425,42.63419,41.73521,40.023525,0,0,0,255,255,255,Test-Urban,69.79956800000001,41.46430833333333,-5.093079000000003,2.573754000000008,-2.519324999999995,-0.19583859974050552,-0.36068048463860763,-0.4013231064647825,0.9982781197688296,1.2294835982329908,1.1731815163152521,-0.3230398344536117,1.1372794024909358,0.37435461637854195,0.1436251161673007,0.757480750398631,2.5191969378917793
Train,Rural,802,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/images_png/802.png,/mnt/e/Computer Vision/data/LoveDA/Train/Rural/masks_png/802.png,True,1024,1024,1048576,1.0,63.12439,67.894844,65.717865,41.84708,41.588875,39.133041,0,0,0,255,255,255,Train-Rural,65.579033,40.856332,-4.770454000000008,2.176979000000003,-2.593475000000005,-0.6366029071266026,-0.8911343003554179,-0.6756238705166532,0.49864735477837424,1.1939051198523545,1.0614774474878204,-0.7455675230203086,0.9123820058477061,0.3299882066176391,-0.5797306193890518,-0.23646406731958297,2.5190972841239896
Val,Urban,3968,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/images_png/3968.png,/mnt/e/Computer Vision/data/LoveDA/Val/Urban/masks_png/3968.png,True,1024,1024,1048576,1.0,80.361519,85.156921,84.737694,36.569176,33.922474,33.434246,16,25,24,255,255,255,Val-Urban,83.41871133333333,34.64196533333333,-4.795401999999996,0.41922699999999224,-4.3761750000000035,0.8496708843931544,0.714680847312994,0.9657317471473222,0.23526725618909575,0.26815183378932334,0.3034581591289285,0.8476460064133288,0.27259450856568107,0.6567472818519122,-1.5617679145474996,-0.5444155588862597,2.518794534110894
